,golang/go,nim-lang/Nim,rust-lang/rust
2010-09-16,14.0,1,16.0
2010-09-17,1.5999999999999988,0,-1.6000000000000014
2010-09-18,1.0699999999999994,0,-0.7200000000000005
2010-09-19,2.265999999999999,2,-0.45600000000000035
2010-09-20,15.235225,2,0.6694000000000012
2010-09-21,2.9203779999999995,1,11.642132
2010-09-22,15.420556574999999,0,6.5444078
2010-09-23,9.329981214999998,0,2.4540008599999994
2010-09-24,26.31998825403125,0,6.7242444917499995
2010-09-25,-2.493642804550001,0,-1.6064483905749998
2010-09-26,-2.567052722389062,0,-0.8458630124999991
2010-09-27,10.272753403381252,0,2.391378153750001
2010-09-28,7.49287424039219,0,4.2222442319843765
2010-09-29,11.422529058096877,0,-0.028550228723436932
2010-09-30,13.056288198554688,0,4.262496380443751
2010-10-01,1.631408534451563,0,1.0562988576500003
2010-10-02,-2.4194807003843737,0,0.2846953357312505
2010-10-03,-0.5520899995734352,0,-0.5404231077874997
2010-10-04,1.9197233149281276,0,0.6794795987500006
2010-10-05,0.8837946063125022,0,1.6522558172031256
2010-10-06,11.993542941912501,0,4.552162118564063
2010-10-07,11.042583389921875,0,2.232028168054687
2010-10-08,-0.34624967500312565,0,5.305747677385938
2010-10-09,-0.440560468153125,0,7.992833665039062
2010-10-10,-0.9539199964296866,0,0.5694259694124995
2010-10-11,10.350696323234377,0,1.0356121762140624
2010-10-12,14.390259903417189,0,10.183608981984376
2010-10-13,6.492446602610936,0,5.347847002682813
2010-10-14,7.738655399474999,0,6.3847318161
2010-10-15,7.642789942829688,0,0.24222200827343743
2010-10-16,-0.3537996552484368,0,-0.22779472695156144
2010-10-17,2.450021344412501,0,-0.9249410998562488
2010-10-18,12.532302538714063,0,8.358186921145315
2010-10-19,4.593998804328126,0,3.6511419226468753
2010-10-20,14.876563722604688,2,2.73710287800625
2010-10-21,14.008062954784375,0,13.827944085995313
2010-10-22,8.673224209520313,0,9.820849623123436
2010-10-23,-3.074279098015625,7,5.665215607431249
2010-10-24,-0.8203478613906232,0,-2.0755578805875006
2010-10-25,9.630235957865628,1,-1.2504566812859361
2010-10-26,11.864103371387502,1,4.088067401609377
2010-10-27,5.286189824637501,1,0.7760627895984393
2010-10-28,11.667847224732814,0,7.041448891507814
2010-10-29,4.159029580623438,0,-1.4480405603781246
2010-10-30,1.7046784882015635,3,-0.8498646142265616
2010-10-31,2.2384034358187512,1,-0.5272414845562493
2010-11-01,16.486423853234378,5,-0.3305343827874989
2010-11-02,3.1614698567921877,1,1.7892734937500006
2010-11-03,3.7811712448859383,0,8.624674942421874
2010-11-04,8.028306725371875,0,1.860119541289062
2010-11-05,11.791156873743752,0,7.1446557908031245
2010-11-06,1.2833385383875004,0,7.6999841797125
2010-11-07,-1.9140317298140617,2,-1.5636960000000002
2010-11-08,4.767147230293752,0,1.1336377250000003
2010-11-09,3.484198203075002,0,1.1892042450000009
2010-11-10,7.514943973759377,0,0.23663757021875131
2010-11-11,2.2365248691906254,0,1.366459539037501
2010-11-12,6.574488957128126,0,2.3451727056296883
2010-11-13,1.3011673074218755,0,0.306355172017188
2010-11-14,-1.275375512565624,0,6.4754743375718755
2010-11-15,-0.756668400143749,0,-0.012042840323437609
2010-11-16,-0.5466034718437486,0,0.40779296896875017
2010-11-17,1.5583525034562515,0,-0.48686480235312485
2010-11-18,7.473869785179688,2,0.6777063019125007
2010-11-19,3.8679014676140624,0,3.664041670182813
2010-11-20,-0.060423003018750254,0,4.36949032213125
2010-11-21,0.3097792406656249,0,5.149800493126563
2010-11-22,3.489769942392188,0,4.940704747604687
2010-11-23,1.2679294750000005,0,5.809279272982812
2010-11-24,0.36277025750000036,0,2.6600913219484372
2010-11-25,-0.5144755085312496,0,8.837300651214063
2010-11-26,0.6372585470531257,0,8.280071339484374
2010-11-27,0.6264199058843756,0,0.013549339151562645
2010-11-28,0.6867996780546879,0,-1.3574384777218744
2010-11-29,4.721717274448437,0,4.095807594226564
2010-11-30,9.323815990401563,0,4.837100582940627
2010-12-01,2.645895017574999,0,4.679141283675001
2010-12-02,7.9311927194125,0,6.615644192685938
2010-12-03,3.482916188714062,0,12.3891479722
2010-12-04,-1.3400327717656246,0,2.6625822019843746
2010-12-05,2.179811575698438,0,-1.7476107138906247
2010-12-06,12.102014728198439,0,-0.03723876132187409
2010-12-07,26.096811319885937,3,8.145915182421877
2010-12-08,25.14840595966406,0,3.454790581726564
2010-12-09,12.119597393828123,0,10.605095511690626
2010-12-10,0.7048585414656241,0,7.949776070659375
2010-12-11,-2.042485025401561,0,8.85880506624375
2010-12-12,1.893636986070316,0,1.6810492369187497
2010-12-13,16.052392409703128,1,7.319920178570313
2010-12-14,13.772296265689064,0,5.031252358234376
2010-12-15,10.352184498845313,0,11.084618699073438
2010-12-16,13.456181402790625,0,7.480390032098438
2010-12-17,8.274249461442189,0,2.5525373811328134
2010-12-18,-3.2597278044390614,0,4.018663680662501
2010-12-19,-1.9206133356953106,0,-1.8435026160312484
2010-12-20,0.6109901504015656,0,5.848719266292189
2010-12-21,0.6993791943250032,0,5.496047736465626
2010-12-22,-1.1763076269124977,0,4.362035209817188
2010-12-23,4.229726138420314,0,0.42887243804531283
2010-12-24,-0.011694611768749308,0,0.8465537306265634
2010-12-25,-0.6561587492984369,0,3.0831529820625008
2010-12-26,-0.3468437554312497,0,-0.9753304782734367
2010-12-27,2.8196760825000005,0,-0.5952085764656241
2010-12-28,-0.4425702685312498,0,-0.41116463985937424
2010-12-29,-0.2528611436031247,0,0.6664601386390635
2010-12-30,0.8290718011781252,0,6.670819736654688
2010-12-31,-0.22092276132812472,0,16.110634816253125
2011-01-01,-0.14491282569531225,0,-1.1238091161031267
2011-01-02,-0.07638489003593739,0,-1.1402334571343755
2011-01-03,1.9460564112500003,2,8.276150339856251
2011-01-04,12.755178310953125,2,12.5942582375
2011-01-05,12.571641429892185,6,1.7971249662499997
2011-01-06,3.9469063037499983,8,4.386404850734375
2011-01-07,6.348606686984374,1,3.357905607604688
2011-01-08,3.221755147464062,0,0.44912726473281395
2011-01-09,1.4438832250000009,4,-1.175091418626561
2011-01-10,3.704096945000001,3,11.286547706214064
2011-01-11,13.612876647718751,2,3.2489123853593753
2011-01-12,13.581783903225,0,8.505198334957813
2011-01-13,8.024929007314062,2,-0.8874629275656254
2011-01-14,8.271283803903124,1,5.886752205512501
2011-01-15,-1.6634153880906246,3,0.5528644272062504
2011-01-16,1.305025213384377,2,-1.0497837887109362
2011-01-17,-0.46725337047656046,0,6.312937877428126
2011-01-18,12.881892483564066,2,5.780337387562501
2011-01-19,28.763753014585937,0,3.5581309794906253
2011-01-20,27.617507157460935,0,5.712361323414062
2011-01-21,3.5621614950031217,0,6.533325762875
2011-01-22,-0.7771103048171883,0,0.3874808138546877
2011-01-23,-2.6315707921609355,0,-1.1456924312828118
2011-01-24,8.215215087167191,0,4.270191083678126
2011-01-25,9.614702494376566,0,2.954438622640626
2011-01-26,9.235517531495315,0,4.931368272389063
2011-01-27,10.038991718512502,0,9.755680993420313
2011-01-28,3.9054952511359384,2,5.188641451210938
2011-01-29,1.5757233129593762,3,-1.6867596143765626
2011-01-30,2.2372342631296886,0,2.0309204911812504
2011-01-31,14.46440882989219,1,3.051597763678126
2011-02-01,21.365093114843752,2,3.971889824921876
2011-02-02,14.067493950953125,2,7.830070920257813
2011-02-03,19.06492487463125,0,1.3938424655125
2011-02-04,8.455454776615625,1,0.7881993178625004
