,AvaloniaUI/Avalonia,electron/electron,nwjs/nw.js
2014-06-30,0,6.566524191834375,0
2014-07-01,0,2.567526526971876,0
2014-07-02,0,1.9850549534687518,2
2014-07-03,0,1.3747493160281268,0
2014-07-04,0,5.60696714055469,3
2014-07-05,0,-1.6562108271140612,1
2014-07-06,0,-1.0717054049578107,0
2014-07-07,0,16.322660584157813,0
2014-07-08,0,-1.154409918678125,2
2014-07-09,0,35.814890689598435,0
2014-07-10,0,-1.4351826909921908,0
2014-07-11,0,19.515281277059376,0
2014-07-12,0,2.223678001282811,4
2014-07-13,0,0.26132456974843965,2
2014-07-14,0,-0.057062098749998125,1
2014-07-15,0,-0.6696747300156214,1
2014-07-16,0,4.64365489512344,2
2014-07-17,0,-0.5459597978640605,2
2014-07-18,0,3.8493288746234393,3
2014-07-19,0,-1.110643658951562,0
2014-07-20,0,-0.695381497634374,0
2014-07-21,0,19.6256895407375,2
2014-07-22,0,-2.2538282048890634,9
2014-07-23,0,-1.0866739580875002,0
2014-07-24,0,10.287287510620313,1
2014-07-25,0,9.37132009051875,3
2014-07-26,0,3.0264245823859373,0
2014-07-27,0,10.386265487320312,0
2014-07-28,0,16.812338575,2
2014-07-29,0,2.8215619896875,7
2014-07-30,0,0.6096440617812506,5
2014-07-31,0,23.29315345375,0
2014-08-01,0,-3.685080664421874,2
2014-08-02,0,-2.0517447023171855,0
2014-08-03,0,1.6053804645265641,0
2014-08-04,0,8.688520927382815,3
2014-08-05,0,6.0734488572718766,3
2014-08-06,0,8.085180522473438,4
2014-08-07,0,19.9365720394875,3
2014-08-08,0,20.602620367001563,1
2014-08-09,0,-0.2509248508984392,1
2014-08-10,0,4.39253978625,0
2014-08-11,0,18.575319498453126,2
2014-08-12,0,1.2792821172359394,3
2014-08-13,0,14.325011733015627,0
2014-08-14,0,-3.4554280679437492,0
2014-08-15,0,8.932382078296879,0
2014-08-16,0,-1.5771873906656233,0
2014-08-17,0,4.379249900825003,0
2014-08-18,0,11.368163964996876,0
2014-08-19,0,1.6352632651703134,0
2014-08-20,0,16.23324294541719,0
2014-08-21,0,10.159970528554688,0
2014-08-22,0,7.132713835639063,0
2014-08-23,0,1.414515035578125,0
2014-08-24,0,-1.996516030910936,0
2014-08-25,0,0.7136111681203148,1
2014-08-26,0,7.813785055581253,0
2014-08-27,0,4.247931469970314,0
2014-08-28,0,7.391869779325001,0
2014-08-29,0,-1.9069774273499998,0
2014-08-30,0,-1.0434389981234364,0
2014-08-31,0,4.3258884475781265,2
2014-09-01,0,17.043096084856252,7
2014-09-02,0,0.631997282718749,5
2014-09-03,0,-0.5404328122125002,1
2014-09-04,0,0.9158446828328128,1
2014-09-05,0,9.080483317643752,5
2014-09-06,0,1.388011264676563,0
2014-09-07,0,-0.16839745624999947,0
2014-09-08,6,3.1355441149218755,1
2014-09-09,0,24.969974501789064,0
2014-09-10,4,-1.2489570059437511,2
2014-09-11,0,-1.7415851381234377,0
2014-09-12,0,5.892274771432813,2
2014-09-13,8,-1.5176159364781232,0
2014-09-14,31,-0.9517957106562482,0
2014-09-15,2,-0.6530854806234363,1
2014-09-16,1,0.493930267901564,5
2014-09-17,3,0.482623808950001,4
2014-09-18,7,5.525359120534375,0
2014-09-19,5,-0.7679535788218753,6
2014-09-20,0,4.613859308890625,0
2014-09-21,0,0.23342878224843722,0
2014-09-22,0,0.5217462375000003,0
2014-09-23,7,5.59154379125,0
2014-09-24,0,10.123553415734374,0
2014-09-25,1,9.415724406948437,2
2014-09-26,0,-1.9343980431296885,0
2014-09-27,0,-1.0676153589656248,0
2014-09-28,0,4.290414726171877,0
2014-09-29,0,15.953799903054689,0
2014-09-30,0,10.668404269448438,0
2014-10-01,7,8.459878473120312,0
2014-10-02,3,2.4495122828624996,0
2014-10-03,2,-0.9949850710671866,0
2014-10-04,0,-1.3392946903953105,0
2014-10-05,0,-0.9035279437499978,6
2014-10-06,0,4.283362686171877,5
2014-10-07,0,0.9050979773046888,1
2014-10-08,0,9.103873966435938,2
2014-10-09,0,-1.5155670198890627,2
2014-10-10,0,-0.7616351392234371,1
2014-10-11,0,6.541528674304688,0
2014-10-12,0,0.9869325849640629,2
2014-10-13,0,10.24203999375,4
2014-10-14,0,6.408850917421875,1
2014-10-15,0,-0.6687053512109375,0
2014-10-16,0,1.9598769147718753,0
2014-10-17,0,9.991356387140627,2
2014-10-18,0,-0.7100641487499995,0
2014-10-19,0,-0.06404422110937436,2
2014-10-20,0,19.15814039746719,4
2014-10-21,0,15.42690151925625,1
2014-10-22,0,0.8540396342296863,3
2014-10-23,0,3.9283983904468744,4
2014-10-24,0,16.10533678716719,1
2014-10-25,0,15.967036290470313,1
2014-10-26,0,0.36995886283906243,3
2014-10-27,0,16.566800684448438,3
2014-10-28,0,0.4577748046515633,0
2014-10-29,0,-2.5152425449999973,1
2014-10-30,0,7.396700749790627,0
2014-10-31,0,6.988175441762502,5
2014-11-01,0,-0.17991927824687348,0
2014-11-02,0,3.446602684556251,0
2014-11-03,0,11.50625777100469,0
2014-11-04,0,6.8272186075593755,4
2014-11-05,0,11.869814687254689,2
2014-11-06,0,11.43705721110625,3
2014-11-07,0,5.152021641609375,4
2014-11-08,0,0.5258178050359383,1
2014-11-09,0,-1.814626692604686,0
2014-11-10,0,4.794775066100002,3
2014-11-11,0,11.47307172686719,1
2014-11-12,0,21.70419867739219,0
2014-11-13,0,-2.674504152542189,6
2014-11-14,0,2.945749074778125,1
2014-11-15,0,17.178275471621877,0
2014-11-16,0,5.966214415665626,0
2014-11-17,0,11.432170602392187,0
2014-11-18,0,1.0165545206562498,5
2014-11-19,0,-2.213863156918748,3
2014-11-20,0,-0.48690910409218513,4
2014-11-21,0,3.834986757371878,3
2014-11-22,0,0.7612367411359391,3
2014-11-23,0,0.9741293487734386,0
2014-11-24,0,9.093184687176564,2
2014-11-25,0,21.479649909957814,1
2014-11-26,0,-0.09792795006562649,5
2014-11-27,0,-1.8040576688937506,5
2014-11-28,3,19.879280680734375,6
2014-11-29,14,-2.926656835114062,1
2014-11-30,13,-1.5926111562109362,0
2014-12-01,5,0.903552168896876,41
2014-12-02,18,-1.0410343864781224,17
2014-12-03,11,0.23420743653125187,2
2014-12-04,13,2.344719190126564,0
2014-12-05,10,-0.6444891788578119,1
2014-12-06,0,1.6033319266718755,0
2014-12-07,5,13.491137571745313,0
2014-12-08,1,12.4097083575,0
2014-12-09,13,13.832351111468748,4
2014-12-10,0,13.262297561178123,0
2014-12-11,10,0.9166420982343739,4
2014-12-12,8,10.845662683417189,0
2014-12-13,3,0.27611337489218846,0
2014-12-14,13,-1.9461845485312474,2
2014-12-15,10,2.6373239652093776,1
2014-12-16,5,10.541788842278127,7
2014-12-17,17,17.847670616246877,1
2014-12-18,1,8.794694153675,1
2014-12-19,4,2.1189910186124994,1
2014-12-20,3,3.8863184319031254,2
2014-12-21,0,-1.9641890720140607,5
2014-12-22,2,2.78969950739219,5
2014-12-23,0,6.6976486429375015,1
2014-12-24,2,0.2872080086687514,0
2014-12-25,0,-1.261787408243749,2
2014-12-26,4,-0.8178873631562489,2
2014-12-27,3,-0.5019569730093736,6
2014-12-28,2,0.6776888092265635,0
2014-12-29,0,8.667702499784376,0
2014-12-30,2,-0.09834684706250041,3
2014-12-31,0,-0.6658293067687501,0
2015-01-01,0,0.5915100536812501,5
2015-01-02,0,2.652623044928126,0
2015-01-03,1,11.476124737500001,0
2015-01-04,0,-1.5091685587500008,0
2015-01-05,0,15.231263908234375,0
2015-01-06,0,-2.125711615926564,4
2015-01-07,0,-0.1146202483390617,4
2015-01-08,0,7.1916204137140625,0
2015-01-09,0,0.6236064482343759,0
2015-01-10,0,-0.0165961465828115,1
2015-01-11,0,-0.7892710137953118,0
2015-01-12,0,6.4382978795687515,4
2015-01-13,0,-0.06501402074999962,4
2015-01-14,0,0.28133256317500055,0
2015-01-15,0,8.514741341984376,0
2015-01-16,0,13.761567738339062,1
2015-01-17,0,0.835599107431249,0
2015-01-18,0,-0.38677935558750054,0
2015-01-19,0,28.036204011214064,1
2015-01-20,2,-0.5767221498593758,0
2015-01-21,0,9.864849160482812,0
2015-01-22,1,0.45424663069843696,0
2015-01-23,7,2.15876559907344,0
2015-01-24,3,7.32806928069219,0
2015-01-25,0,-0.009280035835935507,0
2015-01-26,3,0.6296434006265639,0
2015-01-27,4,25.84539458126094,1
2015-01-28,8,-0.5423115550890629,4
2015-01-29,17,1.0156787974546875,1
2015-01-30,1,0.42961743302187516,2
2015-01-31,0,2.79974189907969,0
2015-02-01,0,1.7591386052156266,0
2015-02-02,9,19.880374221145313,6
2015-02-03,10,14.186374582646874,0
2015-02-04,0,12.80670721725625,0
2015-02-05,8,4.594966428732811,0
2015-02-06,4,0.3845003108453131,0
2015-02-07,1,6.066091743860939,0
2015-02-08,0,-1.1323390583843729,1
2015-02-09,0,-1.4876901829406224,0
2015-02-10,0,0.9107623328140648,0
2015-02-11,1,4.93601728547969,0
2015-02-12,0,29.736294391139065,0
2015-02-13,1,8.207377916549998,2
2015-02-14,0,-3.0051323418343765,0
2015-02-15,0,-1.6925452579828129,0
2015-02-16,0,-1.1823211583031223,0
2015-02-17,0,-0.8571275700359346,1
2015-02-18,0,0.31287780896875206,0
2015-02-19,0,0.3239436830843766,2
2015-02-20,0,0.3748648263000012,1
2015-02-21,1,0.4513158151984382,0
2015-02-22,0,-0.2949487304312498,0
2015-02-23,2,-0.11027924999999994,0
2015-02-24,2,-0.07844126249999986,0
2015-02-25,2,-0.0610349587499998,0
2015-02-26,6,2.950059228234375,5
2015-02-27,0,2.6577771256984373,2
2015-02-28,5,1.535939138198437,1
2015-03-01,1,1.5615328344484372,0
2015-03-02,0,2.5541136474640624,0
2015-03-03,2,0.4426622499999999,1
2015-03-04,0,20.5788387125,2
2015-03-05,0,4.623174373749999,5
2015-03-06,0,-0.8560310527968757,1
2015-03-07,0,-1.1849256641546877,0
2015-03-08,0,-0.8005358636390607,0
2015-03-09,0,12.406033317646877,3
2015-03-10,0,2.2335216471312505,0
2015-03-11,0,3.639016670626563,0
2015-03-12,0,0.6493486878859374,1
2015-03-13,0,-0.062060290614061486,1
2015-03-14,0,1.3069719692328134,0
2015-03-15,0,-0.6492845150359366,0
2015-03-16,0,4.562725148750001,0
2015-03-17,0,6.155531083296875,1
2015-03-18,0,37.788307408720314,0
2015-03-19,0,-2.5065198802218784,0
2015-03-20,0,3.6436388900390617,3
2015-03-21,0,3.9247253394124995,0
2015-03-22,0,-1.9390002910671846,0
2015-03-23,0,11.724721476178127,1
2015-03-24,0,0.7339755736718763,0
2015-03-25,0,8.326373867460939,0
2015-03-26,0,15.864683857139063,2
2015-03-27,0,3.903661372567188,0
2015-03-28,0,2.792724989334375,0
2015-03-29,0,18.138115594190626,0
2015-03-30,0,-1.1916897039656247,0
2015-03-31,0,3.033471717046876,0
2015-04-01,0,12.138127040485939,0
2015-04-02,0,11.411465942235939,0
2015-04-03,0,5.064155904109375,1
2015-04-04,0,-0.5014122680062494,0
2015-04-05,2,5.316309767170314,0
2015-04-06,0,11.145732522007814,1
2015-04-07,0,19.510215167000002,4
2015-04-08,2,18.441021807349998,3
2015-04-09,3,21.82607050760156,1
2015-04-10,3,6.034956337278124,2
2015-04-11,1,24.130455330371877,0
2015-04-12,0,22.81976701743125,0
2015-04-13,0,7.217148277568751,3
2015-04-14,0,8.278871370545314,2
2015-04-15,0,0.655204138189065,0
2015-04-16,6,1.6861851178656297,0
2015-04-17,1,14.26050059705313,0
2015-04-18,0,-2.5484117041062473,0
2015-04-19,0,-1.16236004983281,0
2015-04-20,2,24.368198900806252,0
2015-04-21,8,9.325069696040625,1
2015-04-22,7,8.852001054079688,0
2015-04-23,4,17.000971408204688,1
2015-04-24,2,0.24456757349218794,8
2015-04-25,1,18.44144070730469,1
2015-04-26,1,-3.813122577376562,0
2015-04-27,5,15.85683956944844,0
2015-04-28,1,1.6371778078078134,1
2015-04-29,0,8.452497659862502,2
2015-04-30,0,7.325021435845313,1
2015-05-01,0,12.377645461756252,2
2015-05-02,14,-3.0961319240312495,0
2015-05-03,6,1.2606825415281266,2
2015-05-04,24,17.446718251745313,0
2015-05-05,24,4.121414746968751,0
2015-05-06,2,2.6650770555250007,1
2015-05-07,17,8.125899644148438,3
2015-05-08,2,8.780086298198439,0
2015-05-09,2,-2.4103550080937493,2
2015-05-10,1,19.594528135710938,2
2015-05-11,0,16.967671994703124,1
2015-05-12,0,7.316084558845312,0
2015-05-13,0,3.810570754457812,0
2015-05-14,0,-2.5612651328296865,0
2015-05-15,0,5.360090198414065,0
2015-05-16,0,2.085235268968752,0
2015-05-17,0,-1.6255169991453102,0
2015-05-18,0,1.9400921141718768,0
2015-05-19,0,14.859455590182815,0
2015-05-20,0,23.718648382359376,0
2015-05-21,0,16.27853334349531,0
2015-05-22,0,20.122916608498436,0
2015-05-23,0,12.468696773890624,0
2015-05-24,0,-0.2816442573140616,0
2015-05-25,8,-2.9587541988937476,0
2015-05-26,10,1.968848595953129,2
2015-05-27,6,13.017969581642191,1
2015-05-28,0,10.042445246018753,0
2015-05-29,0,14.946793651253126,0
2015-05-30,0,-0.5340074493437506,0
2015-05-31,0,-2.2635130671281236,0
2015-06-01,0,7.607934454826564,0
2015-06-02,0,3.157656867356252,0
2015-06-03,0,16.3671261416875,3
2015-06-04,9,15.111895368371876,2
2015-06-05,0,31.57199407275781,0
2015-06-06,0,0.6139409440015609,0
2015-06-07,4,2.5611488528062507,0
2015-06-08,4,20.27962361364219,1
2015-06-09,14,45.86721147660938,0
2015-06-10,5,20.545904754598435,0
2015-06-11,9,-0.8007563669609388,4
2015-06-12,12,4.352401576321877,1
2015-06-13,0,-3.0034148036937447,0
2015-06-14,0,-1.7810456818515563,1
2015-06-15,0,5.00219736794063,1
2015-06-16,2,42.750151522925,6
2015-06-17,2,12.929601920892187,0
2015-06-18,0,14.965845068765624,0
2015-06-19,0,11.296162722149997,1
2015-06-20,1,-1.244893391106249,0
2015-06-21,0,0.10377298041094063,0
2015-06-22,1,4.701618148198442,0
2015-06-23,0,24.60189338760469,6
2015-06-24,0,25.616257967795313,0
2015-06-25,0,22.482949813585936,0
2015-06-26,0,18.319582614004688,0
2015-06-27,0,-4.57954193521875,0
2015-06-28,0,-2.3215290058718723,0
2015-06-29,0,5.622015792095317,1
2015-06-30,0,-0.6072339224671826,0
2015-07-01,0,15.985551843326565,0
2015-07-02,0,18.704890546060938,0
2015-07-03,0,49.952294186984375,0
2015-07-04,0,-6.562322092131254,0
2015-07-05,0,2.1113109298718746,0
2015-07-06,0,23.93828273944844,0
2015-07-07,0,21.187107525839068,0
2015-07-08,0,15.547454746181252,0
2015-07-09,0,2.6765709181468758,0
2015-07-10,0,11.885508158009378,0
2015-07-11,1,-4.322406679884372,0
2015-07-12,11,-0.6859908649562452,0
2015-07-13,0,11.132697395620315,1
2015-07-14,0,28.276890068362505,0
2015-07-15,0,6.186323121873437,1
2015-07-16,0,24.3745284907375,0
2015-07-17,0,-1.9097675473796887,0
2015-07-18,0,-1.9701631035374976,0
2015-07-19,4,-1.087581945574997,0
2015-07-20,4,5.442288685218754,0
2015-07-21,0,4.083371004475003,0
2015-07-22,0,6.0911174547984395,4
2015-07-23,0,18.977995345714064,0
2015-07-24,26,16.801502506417187,1
2015-07-25,15,-3.697920768803126,0
2015-07-26,8,7.101506845626563,3
2015-07-27,6,7.792558385698438,3
2015-07-28,7,1.59606292885469,0
2015-07-29,8,43.089811321654686,1
2015-07-30,2,10.225890009409373,0
2015-07-31,0,3.4193249313843745,2
2015-08-01,1,-2.5325177760671878,0
2015-08-02,0,-2.309719941968746,0
2015-08-03,12,4.421446420359379,0
2015-08-04,5,20.140393849520315,0
2015-08-05,1,17.548333191328126,0
2015-08-06,6,8.975918514153125,0
2015-08-07,3,13.371072045132813,0
2015-08-08,6,2.34320265905,0
2015-08-09,3,-1.6797122083031235,0
2015-08-10,2,18.173910444964065,2
2015-08-11,0,36.64534629190625,0
2015-08-12,0,9.008570464690624,0
2015-08-13,0,5.25895540713125,0
2015-08-14,0,0.18730436629218872,0
2015-08-15,0,-2.7779055942328084,0
2015-08-16,0,-0.8941318174546833,0
2015-08-17,0,4.529307896768754,0
2015-08-18,0,0.2702393496515654,0
2015-08-19,0,4.588297859906252,0
2015-08-20,3,0.4752736908281261,0
2015-08-21,0,35.06686754680469,0
2015-08-22,1,5.865550710078122,0
2015-08-23,6,-0.9568696813937514,0
2015-08-24,5,10.083519984484374,5
2015-08-25,17,39.48194830187032,0
2015-08-26,7,19.253756056253124,1
2015-08-27,13,33.495280074334374,0
2015-08-28,23,9.897293568753122,0
2015-08-29,7,12.272756038865626,0
2015-08-30,1,-3.4481393639499975,0
2015-08-31,12,31.50768971860938,0
2015-09-01,11,29.990581233740627,0
2015-09-02,17,21.828773979162502,0
2015-09-03,29,30.90270550185,0
2015-09-04,29,16.10493441774219,0
2015-09-05,2,0.0393366223328151,0
2015-09-06,22,21.159716542607818,0
2015-09-07,17,18.11601145957188,0
2015-09-08,17,2.989403411881254,0
2015-09-09,1,18.28726772642969,0
2015-09-10,6,24.64366922375313,0
2015-09-11,12,3.8280190843640645,0
2015-09-12,1,-4.5469286074906226,0
2015-09-13,5,-1.798163304471871,0
2015-09-14,23,16.93216482134219,2
2015-09-15,24,29.51429326794063,1
2015-09-16,8,13.717629833246875,0
2015-09-17,10,13.292745615317187,0
2015-09-18,15,19.404635788704688,0
2015-09-19,35,-1.100391468734374,0
2015-09-20,6,0.737399290890628,0
2015-09-21,22,16.403161795734377,0
2015-09-22,8,21.213631486417192,0
2015-09-23,9,7.1385190185515635,0
2015-09-24,22,20.011848086517187,0
2015-09-25,21,7.239740907535937,1
2015-09-26,11,2.077377556978127,0
2015-09-27,9,6.990832514575002,0
2015-09-28,18,12.086999796543752,0
2015-09-29,20,1.5935680863093773,0
2015-09-30,39,10.374825321426565,0
2015-10-01,10,11.995190570414064,0
2015-10-02,34,6.758872827193751,0
2015-10-03,22,17.09486173045,0
2015-10-04,1,14.306740491475,0
2015-10-05,3,32.11725299837813,0
2015-10-06,7,26.11753588565625,0
2015-10-07,12,6.577109908132812,0
2015-10-08,10,15.075332099367188,0
2015-10-09,0,12.842161509298439,1
2015-10-10,0,16.00764093180469,3
2015-10-11,0,4.786777731828128,0
2015-10-12,6,-0.24153189999999647,1
2015-10-13,8,5.835496943290629,1
2015-10-14,4,20.894982990956255,0
2015-10-15,12,7.683981749646877,1
2015-10-16,8,33.443042361720316,1
2015-10-17,16,0.1207760687499988,0
2015-10-18,1,-0.7636496814749982,0
2015-10-19,7,17.305856069089064,0
2015-10-20,2,50.19809315632813,0
2015-10-21,3,10.350302162715623,2
2015-10-22,0,19.115963997301563,1
2015-10-23,5,17.8835686967,4
2015-10-24,7,-4.036972027009371,1
2015-10-25,4,-0.8994182606734329,0
2015-10-26,8,9.107615345737505,1
2015-10-27,11,12.656642609579691,2
2015-10-28,11,19.1329702014375,1
2015-10-29,11,8.324780622528126,0
2015-10-30,1,7.2297398439625,0
2015-10-31,7,4.634214744226564,0
2015-11-01,0,-1.8105398256437475,1
2015-11-02,3,9.197983050881252,1
2015-11-03,4,6.56995300870469,4
2015-11-04,11,12.553775335068753,0
2015-11-05,13,3.9884504713156255,7
2015-11-06,10,9.580207313720313,1
2015-11-07,7,0.3779051413609382,0
2015-11-08,4,3.1807020342296894,2
2015-11-09,12,15.319363345446877,1
2015-11-10,12,30.21780900054219,5
2015-11-11,8,17.10006977371406,2
2015-11-12,7,15.224122858192185,1
2015-11-13,5,24.272082378351563,1
2015-11-14,2,-1.6555501251890625,0
2015-11-15,5,-0.6701416132281222,0
2015-11-16,3,27.229704128564066,1
2015-11-17,0,21.96914066480469,2
2015-11-18,0,29.34862785987344,3
2015-11-19,0,24.21230819247031,4
2015-11-20,0,6.136768492646875,2
2015-11-21,2,4.736791049328128,3
2015-11-22,0,2.6631788106453165,0
2015-11-23,1,8.52439067580938,3
2015-11-24,12,13.359322065673442,3
2015-11-25,19,-3.162254533749997,3
2015-11-26,6,16.410524279732815,8
2015-11-27,9,14.343317031507814,0
2015-11-28,15,-3.8159870478171865,0
2015-11-29,15,5.913384513126564,0
2015-11-30,5,20.770450466031253,8
2015-12-01,3,19.286490177310938,6
2015-12-02,4,15.622279014553124,7
2015-12-03,6,13.544154740123437,8
2015-12-04,1,23.650445167667186,2
2015-12-05,5,-2.4630266824640614,1
2015-12-06,0,-2.3995904531468724,4
2015-12-07,5,19.638312194625005,6
2015-12-08,3,37.99519121660313,2
2015-12-09,6,21.396208542314064,8
2015-12-10,0,29.661224498860935,1
2015-12-11,3,18.7819920325,14
2015-12-12,4,9.294071288665627,0
2015-12-13,2,-0.6159842813031222,2
2015-12-14,1,6.012250286876567,6
2015-12-15,4,14.148198668620317,4
2015-12-16,8,13.48676465255313,3
2015-12-17,10,6.381569539053128,4
2015-12-18,4,7.211135807931252,3
2015-12-19,5,-1.4355365321999978,0
2015-12-20,2,1.770921719565628,2
2015-12-21,2,16.14903460684688,2
2015-12-22,9,4.984148099664064,3
2015-12-23,6,5.4567039203593755,6
2015-12-24,4,23.621894723821875,2
2015-12-25,0,7.97082252743125,1
2015-12-26,10,-3.325875763567187,2
2015-12-27,0,-1.9680490139265614,4
2015-12-28,5,4.631787410365628,5
2015-12-29,0,16.333143785575004,4
2015-12-30,0,11.077911255228127,6
2015-12-31,0,3.0288824230874996,5
2016-01-01,2,1.6839336863062506,6
2016-01-02,0,2.1291845778781266,2
2016-01-03,0,-1.510134805431248,1
2016-01-04,1,11.052912097500002,4
2016-01-05,0,8.06528491440625,5
2016-01-06,0,12.855976428003125,11
2016-01-07,0,14.239187044634374,3
2016-01-08,0,10.820033351403124,1
2016-01-09,0,-2.1255671522781254,0
2016-01-10,0,4.084582187793751,0
2016-01-11,0,37.064646359856255,7
2016-01-12,2,4.815053343812499,7
2016-01-13,5,25.2410739831625,13
2016-01-14,1,13.798034018156248,13
2016-01-15,13,49.150344130695316,4
