,ruby/ruby,php/php-src,python/cpython
2000-03-31,0.9375356869843752,14,77
2000-04-01,-0.15083962753593744,22,1
2000-04-02,-0.08034940499999993,6,2
2000-04-03,-0.05873032228124994,9,11
2000-04-04,-0.04702851808749986,16,16
2000-04-05,-0.024515602535937424,22,12
2000-04-06,-0.01316201249999996,10,25
2000-04-07,-0.011093696249999967,19,14
2000-04-08,-0.009568313015624975,3,3
2000-04-09,-0.008398852535937478,3,17
2000-04-10,3.0,11,50
2000-04-11,-0.30000000000000027,10,19
2000-04-12,0.8649999999999999,8,5
2000-04-13,-0.18550000000000016,9,13
2000-04-14,0.8930125000000002,7,8
2000-04-15,-0.17685024999999996,22,2
2000-04-16,-0.10514853749999983,9,0
2000-04-17,0.9221021612500001,10,2
2000-04-18,1.837470548453125,9,1
2000-04-19,-0.29740700385781255,23,12
2000-04-20,-0.14123032551562503,33,0
2000-04-21,0.9028449512140626,15,23
2000-04-22,0.8329899369843752,5,14
2000-04-23,-0.19879436503593745,8,5
2000-04-24,-0.11091772124999993,15,16
2000-04-25,0.9190817944843751,5,12
2000-04-26,-0.1643147285671874,3,13
2000-04-27,-0.0910764675718749,12,12
2000-04-28,-0.05275570874999995,13,14
2000-04-29,-0.041324509265624865,14,0
2000-04-30,-0.0340839155515624,20,0
2000-05-01,0.9784391349640625,35,12
2000-05-02,-0.11109369625000005,46,19
2000-05-03,-0.05456831301562501,12,14
2000-05-04,-0.0368988525359375,24,7
2000-05-05,0.9793375000000001,11,10
2000-05-06,-0.11611675000000003,18,6
2000-05-07,-0.05816201249999999,8,10
2000-05-08,-0.03959369624999999,14,13
2000-05-09,1.9697691869843752,2,29
2000-05-10,0.7754843974640624,9,8
2000-05-11,-0.2031620125000001,12,9
2000-05-12,0.88690630375,14,19
2000-05-13,1.8206066869843751,4,20
2000-05-14,0.6937051474640625,7,1
2000-05-15,1.739059225,13,2
2000-05-16,1.6419880949999999,10,1
2000-05-17,2.59382792771875,32,1
2000-05-18,2.4605759694125,21,2
2000-05-19,0.40474167621406243,9,1
2000-05-20,-0.43897621801562486,3,7
2000-05-21,1.710325800182813,11,1
2000-05-22,3.5862848144125,17,1
2000-05-23,0.3517783414328126,58,15
2000-05-24,3.538181792646875,20,2
2000-05-25,0.3077292546312499,21,17
2000-05-26,-0.48837869290468716,11,16
2000-05-27,-0.30521839562343717,9,8
2000-05-28,-0.21050104503593692,16,6
2000-05-29,0.8381970764687505,19,0
2000-05-30,1.7650705466156253,8,9
2000-05-31,1.654299479340625,14,9
2000-06-01,0.6237341991515624,14,14
2000-06-02,-0.310826223159375,10,18
2000-06-03,1.8321593974640626,14,7
2000-06-04,1.6847794875000002,17,13
2000-06-05,0.61968627875,21,1
2000-06-06,0.678803519484375,29,6
2000-06-07,0.6937901164328126,13,19
2000-06-08,-0.2940865273531248,15,14
2000-06-09,1.8209139569125004,43,5
2000-06-10,-0.32218952003593737,29,10
2000-06-11,-0.18126528103124978,19,1
2000-06-12,4.866693210146876,34,0
2000-06-13,5.4080532731624995,25,6
2000-06-14,4.113705638198437,21,3
2000-06-15,-0.9567911905515631,24,4
2000-06-16,2.470101254964063,29,4
2000-06-17,1.3338046239687504,23,10
2000-06-18,-0.6176207675718743,21,15
2000-06-19,2.6094756937500003,12,3
2000-06-20,0.40079869492187536,5,13
2000-06-21,-0.47954787202343696,7,14
2000-06-22,2.6995457822062505,11,0
2000-06-23,0.5079131235703127,21,7
2000-06-24,2.6450949184531254,19,12
2000-06-25,-0.5304359711390626,26,12
2000-06-26,1.7112716936781251,30,6
2000-06-27,1.605688614703125,17,16
2000-06-28,2.557644841876563,11,68
2000-06-29,0.4498077962140624,15,57
2000-06-30,-0.4126096727968749,18,91
2000-07-01,3.727895540626563,9,49
2000-07-02,0.41385118341718763,18,8
2000-07-03,8.577279274892188,15,20
2000-07-04,2.8440731939687494,7,11
2000-07-05,1.001472567646875,17,19
2000-07-06,2.22177415963125,20,28
2000-07-07,0.20650782937656298,7,26
2000-07-08,-0.5856364000359368,8,26
2000-07-09,-0.40411706081249926,17,43
2000-07-10,2.681623960590626,17,39
2000-07-11,0.46577477032343795,20,29
2000-07-12,5.573346895114063,8,26
2000-07-13,-0.8296751374250004,10,13
2000-07-14,2.5829161596312504,11,16
2000-07-15,1.4252223793765624,13,9
2000-07-16,-0.5229766400359371,7,11
2000-07-17,0.6813563987500003,12,6
2000-07-18,2.6622417897031254,13,5
2000-07-19,1.4639977018765629,5,9
2000-07-20,-0.5010282681296874,6,0
2000-07-21,0.6938392710343753,12,4
2000-07-22,-0.2859965815468747,13,15
2000-07-23,-0.1921704461390621,11,11
2000-07-24,1.8718890611781254,19,27
2000-07-25,3.7101640732343752,20,8
2000-07-26,1.4345920659171874,25,7
2000-07-27,0.5055048038609373,12,13
2000-07-28,-0.373216401321875,11,5
2000-07-29,0.7735481869843753,13,5
2000-07-30,-0.26901487753593717,8,15
2000-07-31,3.8272685575000005,4,19
2000-08-01,1.46554781396875,10,19
2000-08-02,2.508917137865625,7,18
2000-08-03,1.4160575175749999,6,27
2000-08-04,-0.5141780305874999,18,25
2000-08-05,1.6992154512140627,9,7
2000-08-06,-0.4134373630156247,20,4
2000-08-07,1.741227087464063,17,11
2000-08-08,0.6108198179375002,14,8
2000-08-09,5.656337850075,15,13
2000-08-10,0.19807646338124973,17,4
2000-08-11,-0.5104822086390625,11,18
2000-08-12,-0.3078810975718749,4,14
2000-08-13,-0.2140524010312494,8,12
2000-08-14,-0.16951011007187444,15,14
2000-08-15,3.8746808527187504,14,31
2000-08-16,0.49390979191249995,6,15
2000-08-17,0.6430975731203125,13,23
2000-08-18,0.6810385717687499,11,28
2000-08-19,-0.2645488525359373,18,8
2000-08-20,-0.15862949999999978,31,17
2000-08-21,-0.11792729999999974,21,18
2000-08-22,-0.0943160474999997,29,14
2000-08-23,-0.07864571081249977,18,20
2000-08-24,1.9325805680906252,25,26
2000-08-25,0.7709391381984374,17,43
2000-08-26,-0.2079671655515626,13,9
2000-08-27,-0.11039885253593756,29,11
2000-08-28,1.9301750000000002,8,1
2000-08-29,1.747104,12,14
2000-08-30,3.6675592249999998,14,19
2000-08-31,4.417650595,18,48
2000-09-01,3.1914446777187497,11,58
2000-09-02,-0.8389245180875002,16,7
2000-09-03,-0.4721063775359372,29,9
2000-09-04,2.6697090825000007,20,13
2000-09-05,-0.5572058185312494,25,28
2000-09-06,-0.34558617860312446,20,9
2000-09-07,0.7513125116156254,12,19
2000-09-08,-0.2877992602218745,18,20
2000-09-09,-0.17361776474218718,19,16
2000-09-10,-0.10158144764374982,17,9
2000-09-11,2.9460564112500003,26,11
2000-09-12,5.655178310953125,21,19
2000-09-13,-0.773358570107813,13,9
2000-09-14,-0.3665936962500002,8,26
2000-09-15,0.7574441869843751,4,41
2000-09-16,-0.28072410253593694,4,38
2000-09-17,-0.1811865374999996,5,6
2000-09-18,2.8592468362500005,5,17
2000-09-19,4.584070383453125,23,27
2000-09-20,0.2662768142984373,14,9
2000-09-21,5.5259448722843745,2,34
2000-09-22,8.139418803749999,4,35
2000-09-23,-0.3597310630156254,0,13
2000-09-24,0.17486885996406243,0,35
2000-09-25,7.359317098750001,2,31
2000-09-26,1.7465015672031254,15,29
2000-09-27,3.982682856064063,6,16
2000-09-28,-1.1363621156953125,17,18
2000-09-29,-0.6707307593796865,6,14
2000-09-30,0.505814858893751,18,21
2000-10-01,-0.4532105320890615,7,5
2000-10-02,1.7282134769484383,15,22
2000-10-03,0.5874634920890628,13,23
2000-10-04,-0.3620267405843747,5,11
2000-10-05,0.8088451273140627,12,25
2000-10-06,0.7750187248203126,5,38
2000-10-07,-0.2089896962499999,3,14
2000-10-08,-0.1255090880156249,5,4
2000-10-09,-0.09291075753593732,9,40
2000-10-10,3.9329904277187504,3,14
2000-10-11,4.5443552194125,36,16
2000-10-12,0.28734543871406204,10,32
2000-10-13,2.5403379907343746,10,14
2000-10-14,1.4118828344484373,9,26
2000-10-15,1.4603216474640628,9,1
2000-10-16,2.4706057,8,16
2000-10-17,1.3647109025000002,19,2
2000-10-18,-0.5885789958124997,17,5
2000-10-19,-0.3810752089718745,13,18
2000-10-20,0.7376113105546881,21,9
2000-10-21,-0.275290459082812,18,0
2000-10-22,-0.18324011363906212,21,7
2000-10-23,-0.12403944485312476,12,13
2000-10-24,-0.08835253661874973,0,10
2000-10-25,4.939550066360938,8,18
2000-10-26,0.4700402824281247,23,14
2000-10-27,0.6639063037499997,27,2
2000-10-28,-0.2970683130156252,7,2
2000-10-29,-0.18521135253593715,31,6
2000-10-30,0.8702537500000003,18,5
2000-10-31,3.7974106875,16,0
2000-11-01,2.47025275625,13,3
2000-11-02,0.4194027261718748,36,3
2000-11-03,0.5676812280546875,31,4
2000-11-04,-0.3472339155515623,10,0
2000-11-05,-0.22151536503593708,11,0
2000-11-06,-0.1612544962499996,20,7
2000-11-07,0.8697916144843754,8,4
2000-11-08,0.7907680441515628,12,6
2000-11-09,0.7684439420593752,14,2
2000-11-10,2.7806414331265623,10,2
2000-11-11,0.5878703344484373,9,1
2000-11-12,-0.3086781025359375,6,0
2000-11-13,1.8195587375,21,8
2000-11-14,0.6691400412500002,14,5
2000-11-15,-0.29283677176562484,12,0
2000-11-16,2.813336350698438,6,1
2000-11-17,2.5657647331984377,14,5
2000-11-18,0.4639065121671875,10,2
2000-11-19,-0.3977056456234375,9,2
2000-11-20,3.7637642424640627,14,0
2000-11-21,1.43093192771875,13,3
2000-11-22,-0.5148648055874999,27,7
2000-11-23,-0.30128272878593737,21,0
2000-11-24,-0.21479804029687455,7,0
2000-11-25,-0.17078719290468697,3,0
2000-11-26,-0.11964642062343714,5,2
2000-11-27,0.9209023374640627,10,5
2000-11-28,-0.16046064456249992,9,6
2000-11-29,-0.0977320361749999,11,9
2000-11-30,-0.04529770507187498,6,10
2000-12-01,-0.020662499999999924,15,4
2000-12-02,-0.016116749999999947,9,0
2000-12-03,-0.01316201249999996,10,10
2000-12-04,0.98890630375,18,5
2000-12-05,1.890431686984375,13,0
2000-12-06,1.7466011474640624,13,7
2000-12-07,0.6814999999999998,23,6
2000-12-08,0.7323374999999999,12,1
2000-12-09,-0.25944174999999997,4,1
2000-12-10,-0.16022051249999977,14,2
2000-12-11,-0.11881372124999973,9,11
2000-12-12,0.9051410194843753,8,33
2000-12-13,1.8209983664328127,16,17
2000-12-14,0.6948099601468749,12,12
2000-12-15,-0.2559597143375001,11,25
2000-12-16,-0.14062966555156245,6,3
2000-12-17,-0.09434060253593729,8,1
2000-12-18,1.9339419875000001,26,3
2000-12-19,-0.25353447125,8,27
2000-12-20,-0.13491771801562494,8,6
2000-12-21,0.9043708251828125,4,5
2000-12-22,3.8323089819125,12,10
2000-12-23,-0.48563235253593773,4,7
2000-12-24,2.765175975,15,0
2000-12-25,2.5431501075,1,1
2000-12-26,1.4470966239687502,5,5
2000-12-27,0.485073282428125,4,5
2000-12-28,0.5987707537500002,10,2
2000-12-29,2.6337191519843755,0,3
2000-12-30,-0.5493333920984373,2,1
2000-12-31,-0.32275853639374963,0,4
2001-01-01,-0.21058930279687466,1,5
2001-01-02,-0.16735515165468698,6,10
2001-01-03,-0.11693914238906215,19,14
2001-01-04,-0.07694575183749978,10,27
2001-01-05,0.9487517456984377,18,9
2001-01-06,-0.1371037915828125,5,2
2001-01-07,-0.07019655760781246,26,4
2001-01-08,-0.028500000000000022,25,12
2001-01-09,6.9793375,19,26
2001-01-10,8.283883249999999,11,17
2001-01-11,2.7718379874999988,6,17
2001-01-12,-1.0155936962500007,12,13
2001-01-13,2.409294186984375,17,9
2001-01-14,0.2788213974640632,16,21
2001-01-15,1.4451651625000008,21,33
2001-01-16,0.4089190137500005,7,23
2001-01-17,3.500042992640626,12,47
2001-01-18,2.2397056801078126,12,33
2001-01-19,0.28070928761406266,11,53
2001-01-20,0.5180654886062501,7,14
2001-01-21,-0.39538941029687463,5,21
2001-01-22,0.7299312243765631,14,42
2001-01-23,2.711210025182813,10,54
2001-01-24,1.5079939094125,7,48
2001-01-25,-0.47273195584843747,5,32
2001-01-26,0.7172814420593752,10,23
2001-01-27,-0.28096281687343727,9,18
2001-01-28,-0.16580442805156215,5,17
2001-01-29,1.8802879137140627,2,29
2001-01-30,-0.28983592676562486,9,8
2001-01-31,0.8345920659171877,18,13
2001-02-01,-0.21449519613906248,18,24
2001-02-02,0.8857835986781252,12,37
2001-02-03,-0.17030181301562497,6,8
2001-02-04,-0.10038537753593735,7,4
2001-02-05,-0.0668041424999999,18,8
2001-02-06,2.94703886146875,10,13
2001-02-07,1.6559918486781249,7,3
2001-02-08,2.6422696744843748,9,3
2001-02-09,1.505007451214062,8,69
2001-02-10,-0.4635558130156251,1,9
2001-02-11,1.7264258974640627,3,6
2001-02-12,-0.3907070374999998,10,20
2001-02-13,3.76071963625,8,4
2001-02-14,2.4203881309531248,13,19
2001-02-15,2.3747367026109374,10,11
2001-02-16,0.35107646338124987,9,18
2001-02-17,1.5261927913609377,3,20
2001-02-18,1.5040604024281252,13,13
2001-02-19,2.4993775739687503,9,33
2001-02-20,1.3833287224281252,25,15
2001-02-21,-0.5604821283124998,19,15
2001-02-22,0.6421980495593754,11,16
2001-02-23,-0.342540217904687,7,17
2001-02-24,2.782048461876563,8,1
2001-02-25,1.5500575914328125,3,0
2001-02-26,0.5487980551468751,15,7
2001-02-27,1.64069321338125,10,48
2001-02-28,1.5785173038609375,6,55
2001-03-01,-0.4360666513218749,15,48
2001-03-02,-0.2489503505156248,13,50
2001-03-03,-0.18244571628593714,10,7
2001-03-04,1.8623871559531255,12,2
2001-03-05,2.6860155951109377,5,3
2001-03-06,1.5351225644125,17,22
2001-03-07,0.5582771289328123,10,3
2001-03-08,0.647240668896875,6,7
2001-03-09,0.6869812949281252,4,1
2001-03-10,0.7105007250000003,7,7
2001-03-11,-0.2880694299999998,8,6
2001-03-12,0.8109790102187503,20,3
2001-03-13,5.753868700881251,23,6
2001-03-14,1.2496318576109373,7,4
2001-03-15,-0.5652384768375002,4,9
2001-03-16,1.6761146256984376,18,7
2001-03-17,-0.42615261180156216,7,4
2001-03-18,2.740845321948438,8,7
2001-03-19,0.5123018762140625,6,5
2001-03-20,1.6212204844843754,22,16
2001-03-21,4.549270376870313,19,25
2001-03-22,2.223658733753125,10,43
2001-03-23,-0.6899978475718751,15,55
2001-03-24,-0.3935644135312498,7,2
2001-03-25,-0.28428680632187436,1,1
2001-03-26,6.791306089703125,13,9
2001-03-27,0.1288874243765623,9,8
2001-03-28,3.4625100026828126,11,6
2001-03-29,-0.7424203589000002,8,9
2001-03-30,1.5761632982734382,5,0
2001-03-31,-0.47267630760781226,2,5
2001-04-01,1.7190991625000005,6,0
2001-04-02,4.58771511375,9,2
2001-04-03,0.23795506264062505,11,3
2001-04-04,-0.5269685657671874,13,7
2001-04-05,-0.3018211295984373,11,10
2001-04-06,-0.21982880264374938,9,8
2001-04-07,-0.1467069010312495,5,6
2001-04-08,-0.12091191007187464,7,6
2001-04-09,0.9122328802187503,11,17
2001-04-10,-0.17573296639999988,7,39
2001-04-11,-0.0965625756953124,3,22
2001-04-12,-0.0368988525359375,1,38
2001-04-13,-0.020662499999999924,8,44
2001-04-14,0.9838832500000001,9,12
2001-04-15,-0.11316201250000005,6,14
2001-04-16,-0.05609369625,11,19
2001-04-17,0.961931686984375,14,1
2001-04-18,-0.12906135253593748,7,23
2001-04-19,-0.061116749999999984,18,4
2001-04-20,-0.041662012499999984,8,6
2001-04-21,-0.03175619624999989,3,10
2001-04-22,0.9743149369843751,9,2
2001-04-23,-0.12156086503593752,8,5
2001-04-24,0.94390630375,6,1
2001-04-25,-0.13806831301562508,15,10
2001-04-26,0.9259386474640625,12,2
2001-04-27,-0.14461675000000007,12,4
2001-04-28,-0.07882451249999992,13,2
2001-04-29,-0.055710446249999934,17,1
2001-04-30,7.956607174484375,30,1
2001-05-01,-0.8356092987859381,23,6
2001-05-02,3.617269674484375,30,12
2001-05-03,0.352507451214062,14,13
2001-05-04,-0.4548683130156246,20,4
2001-05-05,-0.29633285253593716,12,11
2001-05-06,1.7835539000000007,35,1
2001-05-07,6.626120930000001,12,4
2001-05-08,0.0646886958749997,18,11
2001-05-09,-0.5967276177875,18,30
2001-05-10,2.6648080516875003,16,25
2001-05-11,2.4514652768406253,23,27
2001-05-12,0.39679737246406266,25,7
2001-05-13,0.5490617700000001,12,4
2001-05-14,-0.40244201228124965,19,13
2001-05-15,-0.27870734243124945,16,10
2001-05-16,9.794640931732813,14,1
2001-05-17,11.882054771214062,18,9
2001-05-18,-1.8412647902968762,16,8
2001-05-19,-0.9481572054046878,18,9
2001-05-20,-0.6229835668734369,24,2
2001-05-21,0.552252834448439,20,18
2001-05-22,0.5504632724640635,16,37
2001-05-23,-0.4270431249999993,21,9
2001-05-24,7.686598818593751,13,3
2001-05-25,0.9424609054374999,2,2
2001-05-26,2.2940356670328126,1,4
2001-05-27,0.3527212374999995,25,1
2001-05-28,2.5184442912500007,20,2
2001-05-29,-0.6214210092656247,9,22
2001-05-30,3.619015734448438,13,3
2001-05-31,0.32201480246406267,6,2
2001-06-01,5.503675815875001,18,1
2001-06-02,0.05987920243124978,2,6
2001-06-03,0.4227676221312503,10,5
2001-06-04,1.5308245406265626,5,5
2001-06-05,4.496656408417188,12,5
2001-06-06,3.1814036448921876,10,6
2001-06-07,1.1528817266874998,7,8
2001-06-08,1.297170336840625,4,7
2001-06-09,1.370389560620313,3,3
2001-06-10,-0.6076128994812495,6,5
2001-06-11,0.641243379448438,15,8
2001-06-12,2.633789490182813,15,9
2001-06-13,0.44610341985000035,7,11
2001-06-14,-0.42451243224218727,5,8
2001-06-15,-0.25240595367499974,6,3
2001-06-16,-0.16472597360312458,0,8
2001-06-17,-0.11810909360312463,0,4
2001-06-18,-0.08349418882187475,0,9
2001-06-19,5.943988585734375,16,19
2001-06-20,-0.648197487832813,11,20
2001-06-21,-0.3047648706234376,15,6
2001-06-22,3.820601147464062,6,10
2001-06-23,1.4760250000000001,6,24
2001-06-24,-0.47670049999999997,19,13
2001-06-25,0.717027925,3,8
2001-06-26,1.6937878225000005,17,24
2001-06-27,1.5917981219062503,5,13
2001-06-28,-0.4537746652156249,7,3
2001-06-29,-0.23836130999999983,5,9
2001-06-30,-0.17490239456249967,6,1
2001-07-01,-0.13945254867499957,5,2
2001-07-02,0.9135510736781253,8,12
2001-07-03,7.841920269484375,7,3
2001-07-04,-0.8947228710671882,8,12
2001-07-05,2.575565668896875,11,13
2001-07-06,-0.5654602050718753,14,26
2001-07-07,-0.31641674999999947,5,1
2001-07-08,1.7724039875000004,5,2
2001-07-09,1.6216227037500004,15,6
2001-07-10,-0.4366681330156248,17,19
2001-07-11,2.7285686058390626,27,12
2001-07-12,3.5012030909625,3,39
2001-07-13,12.362736560953126,20,25
2001-07-14,0.3507459173921865,9,43
2001-07-15,-1.0094989175000002,21,5
2001-07-16,0.36717573146875027,16,31
2001-07-17,1.4345001313968764,13,42
2001-07-18,3.401430406178126,16,16
2001-07-19,2.2050806134531253,15,32
2001-07-20,0.20832561407968786,15,25
2001-07-21,-0.5866126218468746,17,10
2001-07-22,0.6131327785015632,4,0
2001-07-23,-0.3091699263218745,13,20
2001-07-24,3.8015834944843756,6,8
2001-07-25,1.4439869489328125,7,7
2001-07-26,1.497823441615625,6,9
2001-07-27,0.506489204559375,10,5
2001-07-28,-0.3775768831234373,25,5
2001-07-29,-0.22728454878593718,12,14
2001-07-30,1.8357251369843754,39,16
2001-07-31,2.6680063374640626,25,22
2001-08-01,1.5070985804375,10,16
2001-08-02,-0.48008144117500007,21,16
2001-08-03,-0.2638530273531249,33,38
2001-08-04,-0.17758701808749966,30,10
2001-08-05,-0.12439812753593708,34,9
2001-08-06,4.906093070000001,21,14
2001-08-07,0.4212582602187498,35,27
2001-08-08,-0.39269003661875007,21,38
2001-08-09,-0.23183318363906252,22,34
2001-08-10,-0.14861020507187458,24,38
2001-08-11,-0.10124624999999965,29,22
2001-08-12,1.9180731875000003,13,18
2001-08-13,3.73136950625,36,39
2001-08-14,4.4510647386718745,48,21
2001-08-15,0.21143742430468704,16,30
2001-08-16,4.511276147464063,21,38
2001-08-17,0.19761649999999986,20,29
2001-08-18,-0.5476035249999996,16,17
2001-08-19,-0.3635816924999996,16,20
2001-08-20,2.722749276468751,17,25
2001-08-21,-0.5249477008843746,14,5
2001-08-22,-0.3094574839718746,14,8
2001-08-23,1.7943069305546877,6,27
2001-08-24,1.6706783861359378,12,26
2001-08-25,-0.38991282569531244,10,3
2001-08-26,-0.19488489003593745,16,0
2001-08-27,-0.1316060887499998,13,35
2001-08-28,-0.10226343904687467,15,21
2001-08-29,0.9162459173921877,9,40
2001-08-30,-0.14851141749999994,12,46
2001-08-31,-0.08632401853124991,22,6
2001-09-01,2.935565668896875,4,11
2001-09-02,-0.33746020507187513,3,16
2001-09-03,4.84888325,22,6
2001-09-04,-0.5986620125000005,20,43
2001-09-05,4.70191880375,18,41
2001-09-06,6.299581436984375,20,38
2001-09-07,0.9238026099640622,20,14
2001-09-08,0.22863516124999994,9,7
2001-09-09,-0.5873275015468746,14,6
2001-09-10,-0.40788628885781153,19,27
2001-09-11,-0.2962938775781242,14,37
2001-09-12,-0.24249283142968678,3,10
2001-09-13,-0.16793821382812452,3,11
2001-09-14,-0.14432185878906212,1,20
2001-09-15,-0.08902229003281227,5,5
2001-09-16,-0.026366018087499932,12,3
2001-09-17,-0.008398852535937478,17,18
2001-09-18,0.0,5,24
2001-09-19,1.0,20,13
2001-09-20,3.9,5,30
2001-09-21,-0.4450000000000004,8,12
2001-09-22,-0.20850000000000016,11,11
2001-09-23,-0.13466250000000002,7,9
2001-09-24,-0.09876674999999964,4,24
2001-09-25,0.9223709875000002,13,25
2001-09-26,0.8362582537500001,26,26
2001-09-27,-0.19894309801562496,13,17
2001-09-28,-0.12017210459843744,4,29
2001-09-29,-0.08275791014374986,7,12
2001-09-30,-0.036779249999999875,9,7
2001-10-01,0.9707212375000001,4,24
2001-10-02,1.87574429125,4,12
2001-10-03,1.7343379907343748,3,13
2001-10-04,1.6635328344484372,11,28
2001-10-05,3.6239386474640622,15,24
2001-10-06,-0.6044417500000003,12,5
2001-10-07,-0.3237205124999999,9,13
2001-10-08,-0.22497622124999972,16,16
2001-10-09,3.8270367694843754,9,31
2001-10-10,1.4594861039328126,9,14
2001-10-11,-0.490769773603125,9,15
2001-10-12,-0.2843091161031249,11,19
2001-10-13,-0.1947209571343746,9,22
2001-10-14,-0.13938741014374956,3,1
2001-10-15,1.9151184500000002,12,27
2001-10-16,2.72930119,3,26
2001-10-17,1.5495393554374999,8,26
2001-10-18,-0.4447320361750002,12,45
2001-10-19,0.7663772949281251,10,22
2001-10-20,-0.2512209999999998,5,7
2001-10-21,0.8390007250000003,9,11
2001-10-22,3.77759307,20,25
2001-10-23,-0.5444042397812501,14,21
2001-10-24,-0.2923067866187499,7,15
2001-10-25,-0.19215769613906236,2,14
2001-10-26,-0.12665815132187458,13,32
2001-10-27,-0.08719732551562473,15,21
2001-10-28,-0.07214059878593729,12,3
2001-10-29,1.9460569019843752,18,24
2001-10-30,2.7533278954015623,12,25
2001-10-31,1.5764045898562498,10,16
2001-11-01,1.6079999999999997,8,15
2001-11-02,0.5831749999999998,10,25
2001-11-03,0.6587790000000001,10,6
2001-11-04,-0.3179992749999998,12,7
2001-11-05,-0.20873192999999962,6,25
2001-11-06,0.8398622602187504,9,14
2001-11-07,0.7692066883812503,7,7
2001-11-08,3.7592006613609374,15,3
2001-11-09,1.4663099601468748,3,31
2001-11-10,-0.4666222143375002,15,5
2001-11-11,-0.25874641555156247,14,3
2001-11-12,-0.17732761503593714,8,4
2001-11-13,7.869952291250001,20,11
2001-11-14,0.09445644073437465,8,8
2001-11-15,1.4513340244484374,5,14
2001-11-16,-0.5418594970984377,7,9
2001-11-17,-0.3365320361749993,2,6
2001-11-18,1.7766057949281255,12,7
2001-11-19,2.63726215,6,10
2001-11-20,0.4758549175000001,3,2
2001-11-21,1.594035774625,6,2
2001-11-22,0.5292284741968751,7,0
2001-11-23,0.6597435214328127,4,0
2001-11-24,-0.31413448007187483,11,9
2001-11-25,1.8073848200000002,8,3
2001-11-26,1.65302427271875,8,6
