,containerd/containerd,moby/moby,canonical/lxd
2017-11-01,13,11.629808537600002,0
2017-11-02,16,-0.4029304831999987,0
2017-11-03,12,12.125897420800001,0
2017-11-04,1,-6.395680665599999,0
2017-11-05,1,-4.546504396800001,3
2017-11-06,17,0.834497945599999,8
2017-11-07,18,6.4984607744,5
2017-11-08,13,0.19731845120000102,3
2017-11-09,7,2.2169376768000006,97
2017-11-10,11,-0.8888532991999991,0
2017-11-11,0,-3.5842350080000003,0
2017-11-12,0,-1.6159708160000004,0
2017-11-13,24,8.178785792,4
2017-11-14,10,3.9041905664000005,35
2017-11-15,16,2.4016368640000003,8
2017-11-16,17,-2.5002021887999994,1
2017-11-17,19,3.4923992063999996,2
2017-11-18,5,-4.5654175744,0
2017-11-19,0,-0.9615170560000004,0
2017-11-20,4,3.3692557312,6
2017-11-21,16,11.985548083200001,2
2017-11-22,9,1.646098944000002,2
2017-11-23,7,-4.213883187199999,2
2017-11-24,1,1.6456016895999999,3
2017-11-25,0,-2.7572076544,0
2017-11-26,2,-1.1744536576000009,0
2017-11-27,20,9.355775487999999,0
2017-11-28,25,7.5772920832000015,4
2017-11-29,21,2.7220520960000005,2
2017-11-30,27,12.18451712,2
2017-12-01,41,-4.379862835199997,4
2017-12-02,7,-3.3329806336,1
2017-12-03,3,-4.291488256000001,0
2017-12-04,18,9.637528371199998,0
2017-12-05,27,13.5413517312,27
2017-12-06,18,11.297677619200002,11
2017-12-07,2,2.137391001600003,6
2017-12-08,9,-4.014253055999998,3
2017-12-09,0,-5.5886349312,1
2017-12-10,0,-4.512054476800001,2
2017-12-11,9,4.310950809599999,0
2017-12-12,20,1.2770498559999997,1
2017-12-13,10,9.2618435584,3
2017-12-14,13,-4.853593599999998,3
2017-12-15,23,3.7613845504000007,5
2017-12-16,4,1.749932544,0
2017-12-17,0,-4.9947529216,3
2017-12-18,2,2.8119025663999997,6
2017-12-19,1,4.591545856,7
2017-12-20,9,7.1625851904,2
2017-12-21,9,-1.8174501887999988,3
2017-12-22,2,-1.6923482111999997,3
2017-12-23,0,-3.3387940864,0
2017-12-24,0,-1.742107238400001,0
2017-12-25,0,-1.1245694976000005,0
2017-12-26,1,0.22713855999999977,0
2017-12-27,1,-1.0103551999999998,0
2017-12-28,0,7.435003801600001,0
2017-12-29,0,0.45153187840000086,0
2017-12-30,0,-2.7110579199999996,0
2017-12-31,0,-1.0603464703999999,0
2018-01-01,0,-0.6117632000000004,1
2018-01-02,6,8.57561344,8
2018-01-03,15,3.081330688000001,0
2018-01-04,13,-3.131615436799999,7
2018-01-05,19,5.989272064,3
2018-01-06,0,-0.3054081023999995,2
2018-01-07,0,-1.2359606271999999,0
2018-01-08,6,5.7500672,9
2018-01-09,12,11.61517056,15
2018-01-10,16,0.8180254720000022,1
2018-01-11,8,4.3416424448000015,8
2018-01-12,20,-0.24026408959999923,3
2018-01-13,0,-1.8546684928000001,1
2018-01-14,0,-2.3810868224000004,0
2018-01-15,3,9.9489522688,0
2018-01-16,3,6.0358882304,3
2018-01-17,13,4.973129113600001,3
2018-01-18,13,3.501001523200001,3
2018-01-19,5,4.704953036799999,1
2018-01-20,1,-1.7684543488000006,2
2018-01-21,1,-5.5436486656,10
2018-01-22,12,1.4205810687999993,1
2018-01-23,19,7.7718165504,0
2018-01-24,6,7.977648025600001,2
2018-01-25,12,1.1063673856000023,0
2018-01-26,17,3.4462437376000015,2
2018-01-27,2,-6.711119257599999,2
2018-01-28,1,4.250923417599999,0
2018-01-29,8,1.6385659904,0
2018-01-30,9,3.7654085631999994,2
2018-01-31,7,5.925878272,0
2018-02-01,22,-5.507966361599999,0
2018-02-02,15,8.084615168,7
2018-02-03,4,-1.8888345599999994,0
2018-02-04,1,-4.800410316800001,0
2018-02-05,10,3.7200694272,0
2018-02-06,10,2.0715273215999996,0
2018-02-07,13,15.8202143744,0
2018-02-08,17,6.136888524800002,0
2018-02-09,12,6.047247974400001,6
2018-02-10,0,3.6713703424000013,21
2018-02-11,0,-1.9228476416000007,3
2018-02-12,15,14.519366655999999,2
2018-02-13,4,0.5387463680000018,4
2018-02-14,10,2.6838223871999993,3
2018-02-15,3,7.0386286592000005,0
2018-02-16,9,12.539315712,5
2018-02-17,1,-13.559899340799998,12
2018-02-18,0,-5.367281356800001,0
2018-02-19,2,2.844330188799999,0
2018-02-20,2,11.535266201599999,15
2018-02-21,13,12.4277766144,7
2018-02-22,7,-4.586368614399998,14
2018-02-23,1,1.8629682176000006,1
2018-02-24,1,-5.9075035136,9
2018-02-25,1,-1.437808435200001,6
2018-02-26,7,6.381333811199999,331
2018-02-27,18,9.9200059392,12
2018-02-28,8,7.890187878400003,10
2018-03-01,5,-3.4722948095999993,3
2018-03-02,3,-2.0022931455999995,5
2018-03-03,5,0.7473069056000003,0
2018-03-04,0,-5.077468672,2
2018-03-05,14,16.5374357504,0
2018-03-06,11,7.724081049600002,5
2018-03-07,7,-3.3228748799999988,2
2018-03-08,4,1.0584604672000015,7
2018-03-09,6,2.5283093504,3
2018-03-10,0,-4.5598770176,1
2018-03-11,0,-2.783609856000001,0
2018-03-12,5,7.425332019199999,0
2018-03-13,12,2.3769835520000004,16
2018-03-14,10,11.3701203968,4
2018-03-15,13,-4.1787959296,2
2018-03-16,14,6.5799537664,2
2018-03-17,4,-6.4188109824,0
2018-03-18,0,-3.5003133952000005,0
2018-03-19,6,16.9866527744,8
2018-03-20,6,-8.014654156799999,1
2018-03-21,8,5.242633216,22
2018-03-22,11,4.306604441600001,7
2018-03-23,19,5.528842854400001,21
2018-03-24,3,-7.450917887999999,10
2018-03-25,0,-2.0893863936000003,1
2018-03-26,7,7.7616300032,3
2018-03-27,7,-0.43171788799999966,5
2018-03-28,13,7.723288268800001,15
2018-03-29,7,2.309936435200001,57
2018-03-30,12,3.7068607488000005,15
2018-03-31,2,-6.688333311999999,0
2018-04-01,0,-1.8265404416000006,0
2018-04-02,13,5.9124986879999994,8
2018-04-03,9,1.4626655232,3
2018-04-04,12,0.6456043520000003,7
2018-04-05,8,-0.9144263679999995,9
2018-04-06,4,-1.0204368896,5
2018-04-07,2,-0.2589197312000002,0
2018-04-08,0,-1.9497697280000001,0
2018-04-09,15,2.057540608,12
2018-04-10,1,1.1398607872000002,4
2018-04-11,5,11.9428340736,2
2018-04-12,0,6.534490419200001,11
2018-04-13,7,0.6110745600000005,0
2018-04-14,0,-3.9761030143999996,2
2018-04-15,0,-2.3890533376000005,0
2018-04-16,3,1.7382744063999995,18
2018-04-17,4,11.007760384,11
2018-04-18,12,2.893612953600001,7
2018-04-19,2,9.289398681600002,6
2018-04-20,4,0.7385586688000014,3
2018-04-21,1,-3.609534054399999,0
2018-04-22,0,-3.9022480384000007,0
2018-04-23,8,6.079160934399999,0
2018-04-24,10,3.5685271552,11
2018-04-25,5,0.9755906048000007,8
2018-04-26,3,-0.4717002751999999,2
2018-04-27,9,-2.46638336,13
2018-04-28,0,-2.9447410688000004,2
2018-04-29,0,-0.5344117760000004,0
2018-04-30,5,1.6159838208,2
2018-05-01,1,4.971762995200001,0
2018-05-02,1,-0.7788987391999993,9
2018-05-03,2,6.3673474048,11
2018-05-04,7,-0.7648587775999989,0
2018-05-05,0,-2.370321408,2
2018-05-06,0,0.09667952639999977,0
2018-05-07,8,1.1287342079999996,0
2018-05-08,6,0.8042831872000002,2
2018-05-09,3,0.7443270656000003,6
2018-05-10,0,5.7426059264000004,3
2018-05-11,4,1.7920546816000007,4
2018-05-12,0,-4.006759219199999,0
2018-05-13,0,5.381364940799999,0
2018-05-14,1,9.2262331392,32
2018-05-15,5,6.2757192704,6
2018-05-16,8,-0.710390886399999,0
2018-05-17,3,5.148194713600001,0
2018-05-18,2,2.907672473600001,0
2018-05-19,1,1.9477620735999999,0
2018-05-20,0,0.31151953920000075,0
2018-05-21,1,3.1693071360000005,0
2018-05-22,15,4.5523569664000005,1
2018-05-23,5,7.653490585600001,8
2018-05-24,6,-2.1609421823999995,7
2018-05-25,5,7.4652616704,0
2018-05-26,1,-8.7455822848,0
2018-05-27,1,-3.681117696000001,0
2018-05-28,2,-0.2756836352000005,9
2018-05-29,4,8.635423334399999,7
2018-05-30,8,4.222474956800001,8
2018-05-31,7,2.7338058752000016,6
2018-06-01,7,-2.1424501759999988,4
2018-06-02,3,-1.1392710656,0
2018-06-03,0,-3.2265725952000004,0
2018-06-04,1,4.420743679999999,3
2018-06-05,11,4.510012416,1
2018-06-06,2,-0.7472915455999996,3
2018-06-07,7,5.4166193152,6
2018-06-08,8,19.751645184,3
2018-06-09,4,-7.079429939199999,1
2018-06-10,0,32.7835450368,0
2018-06-11,5,-15.626531430399996,0
2018-06-12,1,-4.839319552000001,0
2018-06-13,2,3.509014323199999,17
2018-06-14,3,-4.826583142400001,7
2018-06-15,3,2.8733979647999988,0
2018-06-16,0,-0.3121498111999994,0
2018-06-17,0,-4.61332992,0
2018-06-18,0,3.820167168,8
2018-06-19,1,1.1225202687999998,9
2018-06-20,8,12.5672129536,0
2018-06-21,6,-1.906039398399999,22
2018-06-22,4,2.7214952448,7
2018-06-23,1,-1.5552510975999994,1
2018-06-24,0,-3.0625048576000005,0
2018-06-25,4,3.5901378559999997,4
2018-06-26,9,1.1612897279999999,10
2018-06-27,4,14.2257083392,11
2018-06-28,6,15.054180864000001,4
2018-06-29,0,-1.8940740607999977,0
2018-06-30,0,-8.114192076799998,2
2018-07-01,0,-4.473717862400001,0
2018-07-02,4,2.3470763007999986,1
2018-07-03,0,12.150629171199999,2
2018-07-04,0,1.594573619200002,12
2018-07-05,5,7.699765760000001,7
2018-07-06,5,2.7488567296000017,12
2018-07-07,0,-6.5475991552,0
2018-07-08,1,-0.36598343680000056,0
2018-07-09,1,2.996417843199999,14
2018-07-10,3,6.04418048,5
2018-07-11,9,8.226740224,11
2018-07-12,4,3.0982515712000023,5
2018-07-13,6,2.6633016320000014,1
2018-07-14,1,-5.969698815999999,0
2018-07-15,0,-0.2595859456000005,2
2018-07-16,1,5.0401117183999995,10
2018-07-17,10,2.2711692288,8
2018-07-18,10,-2.7560887296,0
2018-07-19,7,2.1965386752000002,6
2018-07-20,6,-4.3880514559999995,9
2018-07-21,2,-0.9632526336000005,1
2018-07-22,1,-1.5996581888000003,0
2018-07-23,5,2.1052841983999997,2
2018-07-24,4,1.1528398848000003,4
2018-07-25,7,6.9690800128,27
2018-07-26,11,0.5599722496000012,11
2018-07-27,12,0.4509080576000004,6
2018-07-28,0,-0.08581550079999989,3
2018-07-29,0,-2.5483013120000004,1
2018-07-30,9,4.7696325632,6
2018-07-31,11,4.784592384,19
2018-08-01,9,3.4713793536000006,19
2018-08-02,6,-1.9923574783999989,10
2018-08-03,3,-0.2549338111999999,1
2018-08-04,0,-1.7642373120000001,6
2018-08-05,0,-0.7588549632000006,4
2018-08-06,4,-0.40873943040000027,7
2018-08-07,4,0.7797396480000001,10
2018-08-08,8,2.4706552832,16
2018-08-09,8,-2.3231842304,8
2018-08-10,0,0.09452072960000002,6
2018-08-11,0,2.1056526336,7
2018-08-12,0,-1.6411879424,2
2018-08-13,0,0.3639411712,16
2018-08-14,3,7.2098522112,14
2018-08-15,5,2.4086561792000007,5
2018-08-16,4,10.376961638400001,7
2018-08-17,2,2.9879472128000018,2
2018-08-18,0,-4.4970193919999994,0
2018-08-19,0,-2.4664444928,0
2018-08-20,4,11.7174173696,4
2018-08-21,2,8.016772608,4
2018-08-22,10,-1.692472012799998,3
2018-08-23,7,2.7223566336000005,13
2018-08-24,2,-4.5309529088,13
2018-08-25,1,-1.7617636352000008,1
2018-08-26,0,-0.8546283520000006,2
2018-08-27,15,0.6055481343999993,9
2018-08-28,10,8.4179530752,0
2018-08-29,8,-2.772876595199998,2
2018-08-30,11,-0.36442777599999987,0
2018-08-31,7,7.2426399744,2
2018-09-01,0,-0.3276183551999994,0
2018-09-02,0,-3.0078104575999998,2
2018-09-03,0,-2.2182706176,2
2018-09-04,3,2.7121147903999994,2
2018-09-05,10,1.4993714176,0
2018-09-06,7,21.2576494592,0
2018-09-07,10,2.2516647936000016,0
2018-09-08,1,2.192832409600001,2
2018-09-09,0,-6.004338687999999,2
2018-09-10,12,1.7587927039999993,6
2018-09-11,7,3.218218803199999,7
2018-09-12,10,2.419802112,4
2018-09-13,7,11.192097484800001,6
2018-09-14,14,1.5121538048000005,0
2018-09-15,1,-3.2166945791999986,0
2018-09-16,0,-2.4880251904,0
2018-09-17,18,-0.9158361088000007,2
2018-09-18,6,1.7060153343999995,5
2018-09-19,11,-0.8248455168,3
2018-09-20,15,2.9449143296000004,6
2018-09-21,6,2.0284194816000003,17
2018-09-22,0,-1.154879897599999,0
2018-09-23,0,-1.9191195648,3
2018-09-24,1,3.2371583999999998,5
2018-09-25,4,3.0140839936000003,11
2018-09-26,9,8.3244240896,3
2018-09-27,14,3.6710835200000016,4
2018-09-28,4,-0.37039370239999947,4
2018-09-29,0,-4.0131580927999995,3
2018-09-30,0,-1.6943546368000004,3
2018-10-01,1,0.03739381759999949,0
2018-10-02,8,1.9925215231999998,6
2018-10-03,11,2.269684224,6
2018-10-04,0,5.7403057152,10
2018-10-05,4,4.9925264384000005,11
2018-10-06,0,-3.886553599999999,0
2018-10-07,0,-3.0600496128000003,2
2018-10-08,6,9.4392922112,5
2018-10-09,2,2.555024179200001,94
2018-10-10,7,5.712539238400001,15
2018-10-11,4,8.3541577728,16
2018-10-12,3,3.2803758080000023,12
2018-10-13,2,-6.2697536511999985,3
2018-10-14,0,-4.308104192,0
2018-10-15,11,-0.37285007360000133,11
2018-10-16,9,5.557247488,6
2018-10-17,5,-1.6911735807999992,2
2018-10-18,3,3.8318811136,0
2018-10-19,5,-4.389688524799999,2
2018-10-20,1,-1.8352860160000004,1
2018-10-21,1,-0.04223170560000011,1
2018-10-22,2,-1.0270990336000003,0
2018-10-23,5,2.424170496,0
2018-10-24,6,3.3733039104,4
2018-10-25,3,-2.678046310399999,3
2018-10-26,5,4.0335635456,3
2018-10-27,1,-1.5573502975999998,0
2018-10-28,1,-1.31622656,1
2018-10-29,6,-0.6738053120000002,23
2018-10-30,4,0.5452741631999998,13
2018-10-31,6,4.271320064,6
2018-11-01,1,10.6210589696,2
2018-11-02,5,-1.0428067839999997,7
2018-11-03,0,-1.0157491199999997,2
2018-11-04,0,-1.949098496,0
