,minio/minio,seaweedfs/seaweedfs,ceph/ceph
2019-01-25,1.068170598165625,1.6929426295953127,54.0
2019-01-26,-0.7355724961390622,3.5888377512828127,27.0
2019-01-27,-0.4654869488218742,-0.6384672177515625,23.0
2019-01-28,0.6595666761718759,4.6912804625,35.0
2019-01-29,5.624321618054688,-0.7149301137500002,42.0
2019-01-30,4.1604778673859375,-0.3907758315468746,39.0
2019-01-31,2.042490745476562,-0.27762420863906223,85.0
2019-02-01,3.1820520532375,-0.19494564757187435,33.0
2019-02-02,0.13807506636093758,-0.14409516103124956,18.0
2019-02-03,-0.5954727175718745,-0.12088101963437467,17.0
2019-02-04,0.6083629787500007,-0.08906389139374975,19.0
2019-02-05,3.5985591969843758,-0.04784156507812488,29.0
2019-02-06,6.309107250620313,1.9580057373203126,24.0
2019-02-07,0.8912194309562498,-0.20000000000000018,123.0
2019-02-08,0.2221015007734375,-0.09000000000000007,31.0
2019-02-09,3.4371697440796876,2.943,5.0
2019-02-10,1.2325697643406255,1.658675,1.0
2019-02-11,2.365217151214063,-0.36723350000000016,31.0
2019-02-12,6.297026814484375,-0.20182402500000005,61.0
2019-02-13,3.8585812466515623,-0.14117489249999976,82.0
2019-02-14,1.8577849937468751,1.8911881239687505,57.0
2019-02-15,1.0396086599671877,4.711482757428125,40.0
2019-02-16,0.23244742191250056,3.3503948862499997,23.0
2019-02-17,-0.5999752845984367,-0.7328923315468754,8.0
2019-02-18,-0.42271846242499905,2.5918418163609376,28.0
2019-02-19,0.6928561696312507,6.4336562949281255,68.0
2019-02-20,4.659974732532813,2.975442225,63.0
2019-02-21,3.2726446034203125,-0.9529644550000002,119.0
2019-02-22,-0.7595486067265628,-0.5687406572812497,39.0
2019-02-23,1.6014106201109375,-0.4160018051499991,8.0
2019-02-24,1.5402047319125003,-0.3152208022421865,3.0
2019-02-25,1.525205384964063,5.7765224136062505,55.0
2019-02-26,2.51162924125,1.240991137203125,25.0
2019-02-27,3.3939901557343752,1.3934504662828124,49.0
2019-02-28,2.2338262973859377,1.4419347801859375,54.0
2019-03-01,0.25434996025781254,-0.5045704101437498,59.0
2019-03-02,-0.5253278276437497,0.7149745000000003,11.0
2019-03-03,0.6708517064687505,0.6904694250000003,8.0
2019-03-04,0.6474377388968756,4.688555297500001,40.0
2019-03-05,3.6641237801468756,-0.7116547955937501,27.0
2019-03-06,3.38101978338125,2.6077963412531253,28.0
2019-03-07,1.2609245890796874,-0.5374009736031251,41.0
2019-03-08,1.3958267045593749,-0.3035255936031245,46.0
2019-03-09,0.44930636687656267,0.7928628361781254,14.0
2019-03-10,-0.4267715612859371,-0.2484595717656246,27.0
2019-03-11,-0.2811020592656245,4.833214103198438,42.0
2019-03-12,0.7829514994484381,-0.6242264551140627,52.0
2019-03-13,1.729733085401563,-0.3209378514296874,34.0
2019-03-14,5.61850317029375,1.812678310953125,29.0
2019-03-15,-0.8065814411750004,6.658328929892188,81.0
2019-03-16,-0.39469052735312504,4.11832255375,29.0
2019-03-17,1.7451922319125002,-0.9473783755156255,10.0
2019-03-18,2.6222306349640627,7.470307666214063,21.0
2019-03-19,2.47588177875,1.832787434921875,31.0
2019-03-20,3.3972722194843747,9.055551962320314,94.0
2019-03-21,2.2440773439328123,0.4420947699999993,109.0
2019-03-22,-0.7339285831656249,-1.0634025622812495,88.0
2019-03-23,0.5639451097843754,4.2948341225687505,9.0
2019-03-24,-0.3781736799999995,-1.0239048828296864,6.0
2019-03-25,6.736641747718751,2.4022776298203135,45.0
2019-03-26,1.0917179671312498,5.2838187821250004,51.0
2019-03-27,3.3265751808453126,0.9285307531656253,36.0
2019-03-28,0.19763235157968717,2.2208491697359376,29.0
2019-03-29,-0.5570998616906245,-0.7919227138906249,162.0
2019-03-30,-0.349432503857812,1.5634085636781256,6.0
2019-03-31,0.7549140994843757,4.489146897421875,4.0
2019-04-01,0.7024917487140631,2.1615315735703127,27.0
2019-04-02,4.697069616390626,1.248058608453125,49.0
2019-04-03,1.2910346087171873,0.33689513429843765,49.0
2019-04-04,4.459672846615625,0.48614317000312557,36.0
2019-04-05,1.1875570268406246,10.583602080881251,63.0
2019-04-06,-0.6229901150359374,15.623630737392187,4.0
2019-04-07,-0.37866445874999966,0.6095128552187488,7.0
2019-04-08,1.7209819282343757,-0.5395236339000005,62.0
2019-04-09,3.578331578198438,10.931047143273439,40.0
2019-04-10,2.3335286273859377,0.07236435761093851,17.0
2019-04-11,-0.6799233949609376,8.713285898162502,37.0
2019-04-12,3.6228483373500002,1.1352352131984376,54.0
2019-04-13,0.3384856112890626,-1.4127959194578112,21.0
2019-04-14,-0.44957623007187464,-0.9562178004109364,8.0
2019-04-15,-0.28218569249999975,2.335118221592189,23.0
2019-04-16,-0.21414744853124942,13.282631749376563,55.0
2019-04-17,1.8265184541156256,0.13962362377656223,46.0
2019-04-18,6.668934850809375,2.8141541435375,27.0
2019-04-19,0.1272666448921871,7.903250576021875,13.0
2019-04-20,-0.5213669483125002,2.4126812855937505,13.0
2019-04-21,-0.32898872315937494,10.749357904892188,2.0
2019-04-22,1.7862301474640632,-0.9689327637500003,34.0
2019-04-23,2.6401962250000004,-1.214770211546874,33.0
2019-04-24,1.47956177,8.15131086767344,58.0
2019-04-25,0.49804548771875,2.4595295409656264,48.0
2019-04-26,1.5883054075687502,0.7733742266156256,23.0
2019-04-27,0.5354187192328128,-0.9746459122843745,7.0
2019-04-28,-0.34289812753593724,-0.6501117923859363,35.0
2019-04-29,3.78343057,2.5557903874187513,45.0
2019-04-30,0.43531651021875006,3.365395344053126,28.0
2019-05-01,1.5862519508812503,-0.7281236687859374,95.0
2019-05-02,4.543132345110937,0.5776863728593753,28.0
2019-05-03,1.2371345769125,6.587962182614063,13.0
2019-05-04,-0.6057586748171875,7.071267713825,6.0
2019-05-05,-0.3689558180874998,-0.26425074257187564,4.0
2019-05-06,0.7415183499640632,12.23390836125,47.0
2019-05-07,3.7024002766875004,-0.8068339740468757,40.0
2019-05-08,-0.6083946781593749,-1.0682490721703117,39.0
2019-05-09,0.6821720151828127,-0.7019196938937494,54.0
2019-05-10,0.6785108373500002,0.4942504632343766,45.0
2019-05-11,0.6951023612890629,1.4925311238546888,3.0
2019-05-12,0.7320732824281251,0.4213449193734382,4.0
2019-05-13,1.7420957537500001,-0.4526391970531245,32.0
2019-05-14,3.635777651984375,-0.2665431179890621,18.0
2019-05-15,0.38488663290156233,3.795304854017188,13.0
2019-05-16,2.56836963110625,0.5255431349640624,8.0
2019-05-17,1.4497342282343748,2.66646552875,11.0
2019-05-18,-0.5206063743015623,4.496082281984375,0.0
2019-05-19,-0.3160143868015622,2.2152208251828123,2.0
2019-05-20,0.772093141948438,5.2780044819125,6.0
2019-05-21,-0.27474752606718705,-1.0166511525359376,19.0
2019-05-22,6.817115809115625,0.4353004525000005,3.0
2019-05-23,0.16873116309062464,2.4975757641875003,13.0
2019-05-24,0.5050463159171874,4.340419875590626,8.0
2019-05-25,-0.4049499336390626,1.1077411896671876,1.0
2019-05-26,-0.24809721757187447,5.283546213564063,1.0
2019-05-27,-0.17307344624999954,0.9521343707734373,16.0
2019-05-28,1.8615183494843754,7.225568801798438,37.0
2019-05-29,5.684666511214063,1.7161184010343749,58.0
2019-05-30,2.2187661001406247,5.018132035734375,43.0
2019-05-31,2.293546022982812,2.7800782021671875,35.0
2019-06-01,0.3347078344484372,3.872768909814063,2.0
2019-06-02,-0.4851073525359372,-1.195938591210937,1.0
2019-06-03,3.6844879750000006,3.286983674334376,43.0
2019-06-04,3.3600027825000005,4.080384151253126,48.0
2019-06-05,0.22580240896875015,8.946623127053126,43.0
2019-06-06,0.4429085405843751,3.365310263165625,39.0
2019-06-07,1.5328088444875005,-0.3679412832015625,19.0
2019-06-08,0.514387807095313,-0.9219143485281246,19.0
2019-06-09,1.608957579376563,-0.6087937752218737,5.0
2019-06-10,0.5557990624640626,-0.4451591101796862,13.0
2019-06-11,4.6282482004375005,4.673391891687501,44.0
2019-06-12,3.24897962904375,-0.7743007502218746,43.0
2019-06-13,1.208476805590625,0.5686921134140629,22.0
2019-06-14,-0.6287125705515626,2.6145762133125,40.0
2019-06-15,4.611617550182813,0.5001249243046877,6.0
2019-06-16,-0.7819491730874997,2.6475173974640627,2.0
2019-06-17,0.564768762682813,2.4830274374999997,18.0
2019-06-18,2.5907839506625003,0.40292726875000007,26.0
2019-06-19,2.424748272385938,-0.4505163275781249,34.0
2019-06-20,2.3534613427578126,4.6988217535703125,46.0
2019-06-21,3.340295401325,9.305150835734375,31.0
2019-06-22,-0.770870436321875,5.618303724667187,4.0
2019-06-23,0.5631586724218753,7.583851253126562,7.0
2019-06-24,1.583088253570313,0.31314060716718695,57.0
2019-06-25,4.541664310734376,-0.1567039429046868,28.0
2019-06-26,0.20716208216718746,2.1471200668765635,23.0
2019-06-27,5.457506864595313,2.103732791214064,22.0
2019-06-28,-0.9432180316546876,2.099211634921876,25.0
2019-06-29,0.489322177829688,0.09281262091406317,21.0
2019-06-30,-0.44325938139374965,1.3242617422812508,6.0
2019-07-01,0.7173424819843758,3.378906060107813,22.0
2019-07-02,0.678633527682813,-0.7741437826046872,116.0
2019-07-03,4.6796324586,5.594854105662501,36.0
2019-07-04,0.2922584968046873,-0.8813126678328127,25.0
2019-07-05,6.546866756870313,-0.485228097904687,32.0
2019-07-06,1.0142339385343746,-0.3267862179046872,1.0
2019-07-07,-0.685659575515625,-0.2335753131234367,3.0
2019-07-08,0.5765991887140627,3.831389236432813,33.0
2019-07-09,1.5957736782343757,-0.534043032134375,38.0
2019-07-10,4.514260090698438,0.7198424123562501,36.0
2019-07-11,3.1897982986359374,2.72859012190625,27.0
2019-07-12,3.1417950255546874,-0.47804311521562487,50.0
2019-07-13,0.12249381385468738,-0.22796699999999992,17.0
2019-07-14,-0.620636606282812,-0.15881054999999983,0.0
2019-07-15,2.6235508236781255,0.8775209650000004,33.0
2019-07-16,0.4268172319843755,0.8002144854375002,49.0
2019-07-17,3.544218490182813,2.77082485610625,49.0
2019-07-18,2.2917211448500003,4.5836505982343745,25.0
2019-07-19,1.2917081877578127,-0.7212662915828129,56.0
2019-07-20,1.3990248915437502,-0.3724758076078125,11.0
2019-07-21,0.44308348934062525,6.7662337375,1.0
2019-07-22,-0.4282964537859371,3.12408154125,52.0
2019-07-23,4.7158780647031255,-0.8557317967656252,33.0
2019-07-24,3.2793158068765624,3.5034416831984374,33.0
2019-07-25,4.215826781651563,1.2487902271671878,61.0
2019-07-26,3.0505714833093744,0.351494627314063,66.0
2019-07-27,-0.9219950886390625,-0.5025953501796872,10.0
2019-07-28,0.4672382226468754,1.6850460762500006,7.0
2019-07-29,1.5260444194125007,-0.44564497610937454,156.0
2019-07-30,1.475250866214063,0.7073907301859381,45.0
2019-07-31,3.459006587421875,3.72258902985625,53.0
2019-08-01,4.243953454007813,2.4400523429375,38.0
2019-08-02,3.079746489778125,-0.6045592324250002,27.0
2019-08-03,-0.9059880272421876,-0.32235254308749994,70.0
2019-08-04,-0.5083966313937497,-0.21485299503593713,5.0
2019-08-05,2.6601407694843755,1.8412468614687505,48.0
2019-08-06,0.4343953289328131,0.6711102986781252,65.0
2019-08-07,1.5544138213968755,-0.2834291355156249,34.0
2019-08-08,2.5063125116156253,-0.18195319334843738,44.0
2019-08-09,2.393700739778125,0.8678746508093753,26.0
2019-08-10,2.3587197352578126,1.8219074423921877,0.0
2019-08-11,0.34897680235624995,-0.2874407750000001,3.0
2019-08-12,1.5388358987500004,0.846150595,41.0
2019-08-13,8.493039589703125,-0.20789282228124997,23.0
2019-08-14,3.774723949376562,0.8711922319125003,22.0
2019-08-15,1.868684645182812,3.817705634964063,58.0
2019-08-16,-0.9572115203687501,1.4969197787499997,36.0
2019-08-17,0.40395940209531334,-0.4563724555156252,5.0
2019-08-18,-0.5251824679046866,-0.2653599910671875,1.0
2019-08-19,3.6370183743765634,1.8163418486781253,52.0
2019-08-20,0.32996094268281284,-0.32852232551562477,49.0
2019-08-21,5.501470459037501,1.8056259012140627,28.0
2019-08-22,1.0681709233484373,-0.337267123015625,31.0
2019-08-23,2.3349887857734375,3.799815502901563,97.0
2019-08-24,0.3175802461421874,-0.5419655361750002,23.0
2019-08-25,0.5056918869843755,-0.26444673007187486,10.0
2019-08-26,-0.43446115003593705,0.8315791075000001,46.0
2019-08-27,0.7039399766875006,-0.22811065103124967,54.0
2019-08-28,3.6664373243406256,-0.14845209757187472,81.0
2019-08-29,2.3907385893703124,-0.10028467603124983,22.0
2019-08-30,3.359410407503125,7.918165009928125,40.0
2019-08-31,2.2605791471312497,-0.8543900020625006,2.0
2019-09-01,0.2898746831265625,1.59324257735625,0.0
2019-09-02,-0.5065836780515622,3.5609063037499995,15.0
2019-09-03,0.6663591512140631,12.335131686984376,44.0
2019-09-04,1.6516163644843755,1.3256671474640616,36.0
2019-09-05,5.553386006651563,7.8543788999999995,62.0
2019-09-06,0.11922207830937481,2.3908669299999996,42.0
2019-09-07,-0.5575754109203124,-1.3264500291249992,5.0
2019-09-08,0.6531642045593753,-0.850031512787499,2.0
2019-09-09,0.667364616876563,1.4170696764687514,42.0
2019-09-10,2.691820426214063,1.3335242041156263,49.0
2019-09-11,5.499655469484375,2.3358103194031257,68.0
2019-09-12,7.108577831432813,2.262618661735938,40.0
2019-09-13,1.7224194705843745,0.3109888402515627,114.0
2019-09-14,-0.9822276907312502,1.4920785751140628,6.0
2019-09-15,-0.5679798112859371,-0.48464043514374977,6.0
2019-09-16,4.592351453234376,1.7226508325000005,64.0
2019-09-17,6.1788581706984385,-0.40682280603124976,51.0
2019-09-18,3.8176876809171874,-0.25614320735312457,68.0
2019-09-19,1.8316579567984372,1.8188207546312503,44.0
2019-09-20,4.0119667919093756,0.6673557820953127,25.0
2019-09-21,-1.0986170093343746,-0.2791857631234374,3.0
2019-09-22,4.382363629892188,-0.15585950356718745,27.0
2019-09-23,5.06732618125,-0.10881009757187476,35.0
2019-09-24,0.8320297486718755,-0.07203262603124977,34.0
2019-09-25,4.102989277460938,-0.05923848007187482,41.0
2019-09-26,3.929962815920313,-0.035349404999999896,52.0
2019-09-27,3.887273567023438,-0.030230322281249916,61.0
2019-09-28,-1.1443736851859374,-0.026366018087499932,35.0
2019-09-29,-0.6794808189296868,3.9916011474640625,14.0
2019-09-30,3.532875982421876,-0.40000000000000036,37.0
2019-10-01,10.228702154226564,1.8199999999999998,53.0
2019-10-02,1.4486079650031247,-0.3140000000000003,47.0
2019-10-03,0.9050821860999998,-0.17264999999999975,27.0
2019-10-04,1.1235456909921877,-0.12146699999999983,57.0
2019-10-05,-0.7570903277578115,-0.0939730499999997,62.0
2019-10-06,0.5190859373203135,0.9233917150000003,12.0
2019-10-07,1.5641678275000008,2.8354027229375003,20.0
2019-10-08,1.4816515516875006,-0.40078280264375016,47.0
2019-10-09,0.45081453293437534,3.81736337396875,30.0
2019-10-10,2.562733765557813,1.4770397949281246,64.0
2019-10-11,3.4740376738609378,-0.45810425000000005,37.0
2019-10-12,4.313845156396875,2.7344877375,8.0
2019-10-13,-0.8726114263218753,-0.4902297337499999,0.0
2019-10-14,1.5248160194843752,4.716358598234375,17.0
2019-10-15,-0.5363851335671872,-0.7074853415828126,40.0
2019-10-16,4.655706435146875,-0.3828828676078122,35.0
2019-10-17,1.2501210931625,-0.2513108945624998,16.0
2019-10-18,2.3863863609171876,3.8044694263250007,24.0
2019-10-19,-0.6836717909203125,-0.5306625438218749,14.0
2019-10-20,-0.4030735002218745,-0.27451500154687486,3.0
2019-10-21,1.728409594820313,-0.19466503885781233,37.0
2019-10-22,0.6208323114687504,7.869508434921875,44.0
2019-10-23,3.6630595386781253,1.093538737320312,60.0
2019-10-24,0.3884850049218749,6.387351949999999,43.0
2019-10-25,0.5557630225390626,7.937625214999999,48.0
2019-10-26,-0.3573986441187499,-1.4755732520625005,5.0
2019-10-27,0.776212667392188,0.19164558985625013,23.0
2019-10-28,3.7510210950000005,-0.6386670999999993,53.0
2019-10-29,1.43534237771875,2.5411466550000013,44.0
2019-10-30,5.4914804344125,7.335581265875001,39.0
2019-10-31,2.104409686651562,1.76189606743125,23.0
2019-11-01,1.219975830590625,-0.94523591243125,63.0
2019-11-02,-0.6429211780515625,-0.5830562973921871,17.0
2019-11-03,-0.4038490987859369,-0.38583361907343655,17.0
2019-11-04,1.7040448769843757,0.7600241494843758,74.0
2019-11-05,1.5624931779015632,0.704673708714063,51.0
2019-11-06,-0.48101375117499967,-0.30194054654687463,55.0
2019-11-07,-0.28081269691562477,-0.2085241504828122,58.0
2019-11-08,0.8003895532375004,1.8549417406656252,66.0
2019-11-09,1.782108316360938,4.738024192392188,23.0
2019-11-10,-0.320355230071875,4.3807212374999995,10.0
2019-11-11,1.8329885825,3.1937442912499994,47.0
2019-11-12,3.68101348146875,6.170512990734375,66.0
2019-11-13,3.416623918896875,-0.17601316555156288,46.0
2019-11-14,4.300806782428125,-0.7476191275359372,37.0
2019-11-15,1.1272572787499997,0.5042687950000007,34.0
2019-11-16,1.314360794484375,-0.47801966978124893,11.0
2019-11-17,-0.6334765035671872,0.6487644486000009,22.0
2019-11-18,-0.40641264757187423,-0.3709614502578119,42.0
2019-11-19,1.7049317889687507,3.763252099007813,43.0
2019-11-20,5.561185695365626,1.443715952496875,103.0
2019-11-21,5.12410533154375,-0.48218479326718755,69.0
2019-11-22,4.943051607278124,2.7603907012140625,43.0
2019-11-23,-1.1656432812109379,1.537619674484375,7.0
2019-11-24,-0.6331428311031246,-0.4602845487859374,21.0
2019-11-25,0.5652027699281258,1.7300501369843753,26.0
2019-11-26,3.578165032500001,-0.3980851625359373,59.0
2019-11-27,1.2936286214687505,8.7598641054375,40.0
2019-11-28,0.37175816433437525,1.9185484263249994,35.0
2019-11-29,2.5009723291906254,8.177272181178125,8.0
2019-11-30,0.39143025669062537,-1.3746258315468758,0.0
2019-12-01,-0.4328471277156246,-0.747119708639062,1.0
2019-12-02,2.75286225375,5.4974766524281256,49.0
2019-12-03,0.5131286269843752,3.028092511468751,66.0
2019-12-04,0.6139657404015628,0.028822241178125374,55.0
2019-12-05,1.6500714800750003,0.31114598160937534,46.0
2019-12-06,3.5917033806625,1.4128871218796883,34.0
2019-12-07,2.3642897621671874,3.4358381252515633,15.0
2019-12-08,0.35196984187656244,0.24180875217656284,9.0
2019-12-09,1.5387162962140626,1.5070105225000003,50.0
2019-12-10,0.5016558522031253,0.46861157440625023,80.0
2019-12-11,4.582862908126563,6.5536944239718755,41.0
2019-12-12,9.236184641948437,6.032289055590625,103.0
2019-12-13,3.577661948932812,7.806255641948438,60.0
2019-12-14,-0.2469100583843753,2.447531723932812,7.0
2019-12-15,0.17085267955937522,-1.257742928384375,15.0
2019-12-16,0.3551769743765635,3.2275321218406257,67.0
2019-12-17,4.457580762682814,6.056456987682814,63.0
2019-12-18,4.1117991256625,7.696143270662501,37.0
2019-12-19,2.9767333073859374,3.3350419701046876,54.0
2019-12-20,1.9894128634140626,0.5345885248890627,76.0
2019-12-21,0.10198495081250036,5.920113930107814,14.0
2019-12-22,0.391285465554688,-0.3977907248859367,27.0
2019-12-23,-0.4886046743015619,1.109532467356251,39.0
2019-12-24,3.660799790698438,15.1992040116875,28.0
2019-12-25,1.3381303011359378,1.8384020699968748,13.0
2019-12-26,2.409524099742188,6.4628209588578125,16.0
2019-12-27,0.3531726340078125,-1.7311944679015627,4.0
2019-12-28,0.5387939420593753,7.011217725039064,9.0
2019-12-29,0.6178494331265627,4.510288382568751,1.0
2019-12-30,0.6616637844484379,0.5090931267328134,6.0
2019-12-31,1.6783895874640629,-0.08461666856718697,4.0
2020-01-01,0.5897740679375002,10.154138401678127,2.0
2020-01-02,1.6455456125750003,-1.7163134626374994,17.0
2020-01-03,4.5914623971312505,5.123036485731251,14.0
2020-01-04,1.2650376706265622,-0.2013084652874999,4.0
2020-01-05,1.4228811256984373,-0.7828369566249989,12.0
2020-01-06,3.4546733631984377,-0.5532343533812492,31.0
2020-01-07,2.2641374294484375,1.6221194250031261,54.0
2020-01-08,2.2761380501828126,5.534240323162501,26.0
2020-01-09,3.2630780269125,2.1012608792921874,56.0
2020-01-10,3.1552885151828125,0.20088843210468743,35.0
2020-01-11,4.094894812350001,-0.51582857434375,23.0
2020-01-12,-1.0403040812109374,-0.34666992823124937,2.0
2020-01-13,3.4102045963968757,0.7780891224640631,35.0
2020-01-14,0.18254491661562544,-0.27017221749999953,44.0
2020-01-15,6.403991012059376,-0.18630159103124963,40.0
2020-01-16,6.909491918345313,1.8508493155843753,33.0
2020-01-17,4.600195342829688,-0.3108542505124999,46.0
2020-01-18,2.6280333565437495,0.8591183793765625,13.0
2020-01-19,0.8071607247781252,3.8214391349640624,16.0
2020-01-20,3.0713516898203133,1.5025813037499998,40.0
2020-01-21,4.001589964187501,2.549698186984375,52.0
2020-01-22,1.8575338030906257,6.440614622464063,78.0
2020-01-23,0.012109311354688068,0.9870458574999996,78.0
2020-01-24,1.2530678006234384,5.2614093614687505,50.0
2020-01-25,0.3064209916187508,16.935739548678125,5.0
2020-01-26,-0.5245730597781242,3.599745126984374,31.0
2020-01-27,2.6660703663250005,2.156512215401562,38.0
2020-01-28,0.4640327741156254,0.4826442875750001,175.0
2020-01-29,2.5842239235281252,0.8308919571312516,44.0
2020-01-30,1.4452663270234374,2.9885892837828143,77.0
2020-01-31,0.5043982243765626,2.892242503717189,74.0
2020-02-01,2.6168580751828125,-1.095658190665624,7.0
2020-02-02,3.4540436944125004,0.290608523003126,6.0
2020-02-03,1.2919827962140626,-0.608171533740624,61.0
2020-02-04,4.402319327203125,3.6707052152218758,38.0
2020-02-05,4.123525765626562,2.379465521325,45.0
2020-02-06,6.014546553417188,-0.6336196661031249,26.0
2020-02-07,6.731795082610937,-0.36456249213437486,53.0
2020-02-08,-0.5053411568375001,-0.25318067470624955,13.0
2020-02-09,-0.951198851582812,1.8288563936062505,26.0
2020-02-10,-0.6496885146703115,5.689433386984375,57.0
2020-02-11,1.5193721700750014,0.21774032496406215,37.0
2020-02-12,2.438161661100001,1.5014456591874998,54.0
2020-02-13,7.321095448492188,1.480374650809375,111.0
2020-02-14,-0.2028840362890627,3.500094942392188,26.0
2020-02-15,-0.7332571681265624,-0.690687025,28.0
2020-02-16,1.5560198666968752,-0.39560121749999966,13.0
2020-02-17,0.5231268724640632,2.7135806839687504,41.0
2020-02-18,0.5987300700000004,0.47349119558437547,50.0
2020-02-19,0.6241694352187503,0.5920601542687504,86.0
2020-02-20,1.6377607733812505,1.6671290789328126,53.0
2020-02-21,2.560767242017188,-0.4157966161031248,76.0
2020-02-22,-0.5583624083031249,2.757416292865625,23.0
2020-02-23,1.7274724924640625,6.53313930235625,15.0
2020-02-24,2.6136659152187502,8.06111514875,69.0
2020-02-25,1.4651572731625002,5.614305852203124,59.0
2020-02-26,5.504264863198437,8.561329908126561,56.0
2020-02-27,1.1035344044484372,10.195357691948438,83.0
2020-02-28,-0.6820375673171875,-2.215301266067188,55.0
2020-02-29,-0.4225019191187497,-1.2569011313218743,17.0
2020-03-01,-0.30007848760781175,-0.8862611752968734,43.0
2020-03-02,-0.2167672397812493,9.306730397532816,70.0
2020-03-03,2.8211043883812503,6.452416216357813,58.0
2020-03-04,2.5627806138609377,0.3385510235671876,85.0
2020-03-05,4.468605024334375,-0.1325994529078125,80.0
2020-03-06,4.209970258753125,1.1765667184531259,70.0
2020-03-07,-0.8892852050718754,9.27074626956875,49.0
2020-03-08,1.52216225,3.579620875,16.0
2020-03-09,3.4663512125000002,7.7238709375,50.0
2020-03-10,0.25333662375000043,9.32180152484375,81.0
2020-03-11,3.4546201597031256,3.917757065515625,49.0
2020-03-12,5.2244949595953125,2.26027483243125,106.0
2020-03-13,0.9481098960640626,6.569780214412501,45.0
2020-03-14,4.214710647242187,8.272379246432813,14.0
2020-03-15,0.023403544820312483,2.938333321021876,21.0
2020-03-16,1.3528845764687505,1.2661940058125007,41.0
2020-03-17,3.3556617966156255,2.631121186429689,38.0
2020-03-18,1.1794434168406256,0.6868896565046891,57.0
2020-03-19,4.322195442901563,-1.0294481409890612,34.0
2020-03-20,4.0595555067625,5.344392687721876,44.0
2020-03-21,0.9649562650031251,5.925110810731251,19.0
2020-03-22,3.2246510086000004,12.66637953080625,10.0
2020-03-23,5.105555981804688,15.864007270812499,36.0
2020-03-24,0.8808694614328128,12.105126988273437,50.0
2020-03-25,3.151022837865625,6.964004797829686,71.0
2020-03-26,1.0501059200750005,7.2782036388249995,57.0
2020-03-27,1.2281262236000008,8.349446529928127,44.0
2020-03-28,2.2933032297421883,2.2456270731562515,9.0
