,JuliaLang/julia,rust-lang/rust,python/cpython
2018-08-16,11,116,3.0
2018-08-17,8,44,4.1
2018-08-18,7,40,-0.815
2018-08-19,12,83,3.9965000000000006
2018-08-20,6,72,-0.02298750000000016
2018-08-21,38,44,0.5255267500000003
2018-08-22,9,118,3.6338936625000002
2018-08-23,11,72,2.7671911162500002
2018-08-24,3,87,7.461376368453125
2018-08-25,4,43,7.782239090223437
2018-08-26,4,57,-3.432894876679687
2018-08-27,2,89,4.018142980439063
2018-08-28,3,61,2.1717843903046874
2018-08-29,12,92,8.296736558753125
2018-08-30,3,98,-3.5176134040437503
2018-08-31,13,78,2.826178262507813
2018-09-01,5,64,-0.6737499938203131
2018-09-02,5,42,-0.8365068185156259
2018-09-03,3,74,3.8238915164250002
2018-09-04,7,39,1.9796666636749998
2018-09-05,4,64,-2.0122022032234375
2018-09-06,7,93,0.19889344691562472
2018-09-07,4,74,13.318743877675
2018-09-08,9,63,-3.3744946733093757
2018-09-09,4,47,-2.7894941021937494
2018-09-10,6,69,11.484803121770312
2018-09-11,6,85,26.078627641690623
2018-09-12,11,71,8.582468188025
2018-09-13,7,76,5.441138232070315
2018-09-14,7,44,16.35712982198594
2018-09-15,1,69,-9.60463287545
2018-09-16,3,50,-4.8447335945234355
2018-09-17,13,51,12.305676877284377
2018-09-18,17,61,5.732060945796874
2018-09-19,5,45,0.5823841332390618
2018-09-20,1,86,0.0017752994703128522
2018-09-21,5,50,3.291369562093749
2018-09-22,3,57,0.22841795611874893
2018-09-23,1,43,1.2264658956499996
2018-09-24,7,41,6.765170848020313
2018-09-25,8,51,10.37149514351875
2018-09-26,6,87,-3.6072308109265627
2018-09-27,2,35,1.3709165851000007
2018-09-28,9,37,-0.3357973752046881
2018-09-29,6,66,1.4710740889796874
2018-09-30,7,59,-0.5005181496890625
2018-10-01,7,51,1.219359408759375
2018-10-02,10,64,4.19594430618125
2018-10-03,12,42,-0.6371527838109383
2018-10-04,30,62,2.3702026787125003
2018-10-05,14,82,7.176861888975
2018-10-06,7,48,0.586845197290625
2018-10-07,2,30,-2.4597417580093746
2018-10-08,6,76,7.935684401039063
2018-10-09,5,76,2.740473139489062
2018-10-10,2,76,0.9537381959593745
2018-10-11,5,58,0.5109272133234377
2018-10-12,1,69,7.001043876473438
2018-10-13,3,76,2.3594085349296865
2018-10-14,6,54,1.7361621350937497
2018-10-15,6,123,2.124416192070313
2018-10-16,11,69,0.21153819036093768
2018-10-17,8,63,0.7997790315624997
2018-10-18,11,73,3.0908780535421876
2018-10-19,15,67,17.638740791773436
2018-10-20,7,54,7.0075415881625
2018-10-21,3,36,0.1580690328125005
2018-10-22,9,52,-2.981567285723436
2018-10-23,5,57,7.000052675009376
2018-10-24,5,58,2.321915633540625
2018-10-25,13,122,5.778913975006251
2018-10-26,3,77,10.950340860225
2018-10-27,4,49,-3.1474657877250003
2018-10-28,1,61,12.667374043126562
2018-10-29,6,61,4.7402242586328125
2018-10-30,11,70,2.3517403825906253
2018-10-31,8,62,1.234801448379688
2018-11-01,13,96,1.024237796564062
2018-11-02,12,62,-1.3140661565343752
2018-11-03,2,71,-1.1321518743265626
2018-11-04,3,37,7.690813751214062
2018-11-05,4,99,-0.20485065169531413
2018-11-06,8,53,4.97108985635625
2018-11-07,6,81,15.231155732817188
2018-11-08,4,56,-5.262120482703125
2018-11-09,4,49,5.571288744278126
2018-11-10,5,85,-1.4866158184421874
2018-11-11,0,60,3.073869623021875
2018-11-12,1,38,4.650399244629687
2018-11-13,3,63,5.971180406860938
2018-11-14,6,36,1.2208519204453125
2018-11-15,3,67,-0.9199840006578128
2018-11-16,7,123,3.239001147546875
2018-11-17,3,34,-1.0840822898546882
2018-11-18,8,47,-1.022629928140625
2018-11-19,13,52,-1.2923673715406245
2018-11-20,6,72,7.302011107729687
2018-11-21,9,108,2.224751780232812
2018-11-22,5,61,7.526664554579687
2018-11-23,4,42,8.073762736557812
2018-11-24,2,61,-5.072086966540625
2018-11-25,4,63,0.9681332970734386
2018-11-26,8,56,15.000402290520313
2018-11-27,6,127,6.91812056801875
2018-11-28,14,47,-0.2808327441234377
2018-11-29,12,84,1.4399375065609377
2018-11-30,21,103,5.96432421493125
2018-12-01,4,18,-3.0166350872640635
2018-12-02,4,57,-2.856066708792187
2018-12-03,8,79,4.497067467204688
2018-12-04,7,82,4.198188325287498
2018-12-05,12,59,13.595647323340625
2018-12-06,9,74,2.52408154363125
2018-12-07,10,57,3.8385487412609383
2018-12-08,3,57,-4.000222210801562
2018-12-09,4,57,1.4153419928921882
2018-12-10,6,73,6.382835727285937
2018-12-11,12,78,6.961738354407812
2018-12-12,13,86,-1.1211646792546883
2018-12-13,8,53,-3.4320825701437503
2018-12-14,5,80,7.271370681653125
2018-12-15,0,57,-4.6305726599843755
2018-12-16,2,40,0.8378619403906256
2018-12-17,9,56,11.74074275220625
2018-12-18,8,50,4.483078918679686
2018-12-19,3,117,2.6098755352343748
2018-12-20,8,86,6.102362058628126
2018-12-21,9,79,-1.6598022704296875
2018-12-22,4,75,0.10909833161093818
2018-12-23,0,54,2.5883594714218754
2018-12-24,1,38,4.316609892203125
2018-12-25,2,60,0.6055833380828126
2018-12-26,3,52,3.2667863695843753
2018-12-27,3,76,-0.0253573277031256
2018-12-28,0,61,3.815614764715625
2018-12-29,4,73,2.196486817376562
2018-12-30,3,72,1.3794301875062502
2018-12-31,1,50,9.667151793975
2019-01-01,0,60,-5.6482851197718755
2019-01-02,9,83,5.474607994059376
2019-01-03,7,89,-0.970483216023438
2019-01-04,12,68,-1.8416906009421874
2019-01-05,3,70,-0.8729818752906249
2019-01-06,7,63,2.5074182255265622
2019-01-07,9,82,0.8699218780249995
2019-01-08,7,91,6.030615465882812
2019-01-09,9,51,2.5790321004734373
2019-01-10,8,45,3.783963332125
2019-01-11,7,44,2.3560959075906247
2019-01-12,8,80,4.528831569785938
2019-01-13,3,107,-1.100368812498437
2019-01-14,4,69,-0.8766680015453119
2019-01-15,2,67,6.766676081771875
2019-01-16,5,46,-1.0325951538234381
2019-01-17,2,45,3.2014368022937503
2019-01-18,4,82,6.68738621074375
2019-01-19,3,99,-4.6412479707234375
2019-01-20,1,55,-0.10691750977187464
2019-01-21,5,72,3.0711244838406246
2019-01-22,8,102,2.3970917755203125
2019-01-23,9,61,3.19218322639375
2019-01-24,5,76,-0.21925813689218776
2019-01-25,8,92,2.5866637222078124
2019-01-26,1,111,-0.808243122053125
2019-01-27,0,82,0.01677075767187519
2019-01-28,5,65,0.3507468852187501
2019-01-29,9,59,0.44000479595624986
2019-01-30,1,72,3.5111868700078124
2019-01-31,11,66,3.694780999492187
2019-02-01,11,107,7.14575577655625
2019-02-02,8,37,4.728124403973437
2019-02-03,6,69,1.448600227804688
2019-02-04,3,47,1.1270272175031253
2019-02-05,7,79,2.5413143800031257
2019-02-06,5,66,-2.6340568037468746
2019-02-07,11,131,2.8109400722062503
2019-02-08,6,93,1.0965881332421872
2019-02-09,3,68,1.2753554641968745
2019-02-10,1,75,2.3551434617812497
2019-02-11,6,83,1.159484686560937
2019-02-12,4,78,1.429840181775
2019-02-13,11,106,3.504430046992187
2019-02-14,17,72,3.9370194850875
2019-02-15,4,41,4.460829207939062
2019-02-16,6,53,3.904811659273438
2019-02-17,0,60,-1.3221063387437493
2019-02-18,4,112,2.0218712182406255
2019-02-19,4,42,7.832720046773438
2019-02-20,2,87,-0.95711219999375
2019-02-21,3,70,8.520708730225
2019-02-22,4,54,-0.4950158367562505
2019-02-23,4,83,0.9680128457453128
2019-02-24,4,90,6.3644700762625
2019-02-25,2,58,10.069495687590624
2019-02-26,2,48,0.17325721522343684
2019-02-27,11,81,-0.21717414558593706
2019-02-28,4,37,-0.23454226012343682
2019-03-01,9,50,17.50281506463125
2019-03-02,0,56,-6.314420786371876
2019-03-03,7,59,1.8620594250078142
2019-03-04,8,57,3.7572393724296873
2019-03-05,4,71,8.265616387437499
2019-03-06,10,45,2.695751715398437
2019-03-07,11,56,3.4193898160421883
2019-03-08,5,56,-0.494209906976562
2019-03-09,0,39,2.6942810724906243
2019-03-10,4,44,1.4746785960796869
2019-03-11,4,50,-0.03818127955937456
2019-03-12,8,68,6.620718715228126
2019-03-13,5,56,2.098053399934374
2019-03-14,11,49,1.5564886508328115
2019-03-15,4,109,6.008134923764063
2019-03-16,4,93,2.9589736058265625
2019-03-17,1,51,-1.7712611760234376
2019-03-18,8,80,10.717001336776562
2019-03-19,15,64,11.931507378540624
2019-03-20,1,66,3.8475105881625
2019-03-21,14,58,-0.27477291718749974
2019-03-22,10,46,3.3514004192765627
2019-03-23,0,60,1.2502230754468755
2019-03-24,2,46,-0.12406626270312504
2019-03-25,5,72,11.750964686340627
2019-03-26,5,78,5.805370198082811
2019-03-27,7,60,9.707478240459375
2019-03-28,8,87,3.3968950318718747
2019-03-29,11,91,-0.5574207274031249
2019-03-30,27,74,3.1437839277296877
2019-03-31,3,49,-1.918793655204687
2019-04-01,6,46,2.670870681042188
2019-04-02,10,87,3.342555744335937
2019-04-03,18,68,-3.967880183428125
2019-04-04,9,67,-0.8215741295421877
2019-04-05,6,50,3.655314195104687
2019-04-06,1,36,-0.13671863990312572
2019-04-07,1,52,1.5963060239796878
2019-04-08,4,47,4.513249347592187
2019-04-09,4,59,11.660674777209374
2019-04-10,6,51,-0.05942562550468811
2019-04-11,11,63,6.656545504871875
2019-04-12,11,74,13.548558423235939
2019-04-13,3,60,-1.2949016483093754
2019-04-14,0,92,-0.8042045121937491
2019-04-15,7,45,6.428220039489063
2019-04-16,25,64,-0.9210252015406253
2019-04-17,4,109,6.4986099758859375
2019-04-18,10,73,0.1617678521640622
2019-04-19,3,87,-3.6221873525687496
2019-04-20,2,51,-0.8124156428578129
2019-04-21,2,67,-1.372486475032813
2019-04-22,8,75,14.363200449792187
2019-04-23,3,75,5.164079193164062
2019-04-24,18,74,6.273438434360937
2019-04-25,8,84,-0.18618845558593744
2019-04-26,7,51,10.302982905095313
2019-04-27,2,30,-2.9198841061625007
2019-04-28,3,43,-1.3776606705140608
