,apache/superset,metabase/metabase,getredash/redash
2019-11-10,1.1341678657359378,0,0.830476288
2019-11-11,-1.211319530215625,1,3.6743658496
2019-11-12,7.336553978890625,2,-0.9684275199999999
2019-11-13,2.111905043760937,2,3.5598279679999996
2019-11-14,-0.6475153154265625,0,2.9136894976
2019-11-15,7.229141279270313,1,-1.3211807744000001
2019-11-16,-2.634281984996875,2,-0.6595115008000004
2019-11-17,-1.8676558739656244,0,-0.42504192000000024
2019-11-18,1.9125734164687502,3,0.6813614079999999
2019-11-19,5.324367671034375,4,-0.4538793983999998
2019-11-20,10.008993422124998,0,1.7207005184
2019-11-21,-2.278713449690625,2,0.42674227200000026
2019-11-22,-0.09555432594531155,0,-0.5010282495999997
2019-11-23,-0.5478128011062502,0,-0.25141340160000003
2019-11-24,-1.0316242733609373,0,4.8643712
2019-11-25,0.5712279780171878,4,-0.10159871999999992
2019-11-26,1.4833694709531249,1,1.3192186879999996
2019-11-27,6.192839846692188,3,5.2132484096
2019-11-28,-1.3617986193328133,0,-1.621702144
2019-11-29,-1.0561933185734373,0,-0.7766064128000005
2019-11-30,-1.3155037999953123,0,-0.4953493504000003
2019-12-01,-0.7724834219796874,0,-0.3577344000000001
2019-12-02,4.47161232176875,7,0.7170611200000002
2019-12-03,11.111941431985937,5,0.5668392960000002
2019-12-04,10.2722628582375,1,3.5771949056
2019-12-05,-0.39145938382343815,2,1.9607350272000006
2019-12-06,0.49130948685625064,4,-1.0764161024
2019-12-07,-3.736257293231249,0,-0.49113600000000035
2019-12-08,4.999211524267189,0,-0.3243648000000002
2019-12-09,-2.4817163312500004,4,-0.2402995200000001
2019-12-10,5.910824919921875,1,0.8103623679999999
2019-12-11,0.23154008463281173,11,5.6441496576
2019-12-12,-0.02552057851093803,5,-0.4008003583999995
2019-12-13,-0.43800211783593745,5,0.17895946239999994
2019-12-14,-1.827870350725,9,0.36099194879999985
2019-12-15,-1.0108108449140625,0,-0.5551360000000001
2019-12-16,3.325290308890625,2,0.6647551999999998
2019-12-17,3.274772000604687,4,0.5533644799999999
2019-12-18,0.7342906701421872,6,-0.47551283200000005
2019-12-19,0.061392280825000034,7,-0.2896871423999997
2019-12-20,2.486971649271875,3,0.7918406656000002
2019-12-21,-1.9806971732296876,0,-0.3029197823999999
2019-12-22,0.07162097353437535,0,-0.1528218624
2019-12-23,-0.8997191574999999,0,-0.09782487040000001
2019-12-24,-0.5532263233125001,0,4.935085568
2019-12-25,-0.4155317830093753,0,5.9476069376
2019-12-26,-0.28674771396093773,1,1.1671018495999999
2019-12-27,-0.17805301822968767,1,-1.4169267200000006
2019-12-28,-0.11395455602812522,0,-0.7583877120000004
2019-12-29,-0.07329092668125009,0,-0.5193493504000002
2019-12-30,-0.015876716765625045,0,4.618304
2019-12-31,2.9864165867671875,0,-0.30424319999999994
2020-01-01,-0.9000000000000001,0,0.14828799999999998
2020-01-02,0.6850000000000003,0,-0.7338408959999997
2020-01-03,2.5215,2,-0.42644858879999975
2020-01-04,-0.12548749999999997,0,-0.24668805120000004
2020-01-05,-0.7636607499999998,0,-0.1612800000000001
2020-01-06,1.6064949125,6,1.8694016
2020-01-07,0.13342042874999993,4,-0.5092940799999996
2020-01-08,1.289765737203125,5,1.7463388160000002
2020-01-09,-0.9832703509484375,3,0.47714293760000015
2020-01-10,4.554145599484375,13,0.5603306495999999
2020-01-11,-1.7987738372796878,4,-0.4270720000000001
2020-01-12,-0.7382339314640622,0,2.7639424
2020-01-13,3.5682806767671877,14,2.23347456
2020-01-14,0.5019150677187498,13,2.031230976
2020-01-15,4.75044065926875,1,-1.0887569408000002
2020-01-16,1.5902588407359373,8,1.449069056
2020-01-17,-1.2316031952156248,6,-0.7776611327999999
2020-01-18,-1.3555895838281249,3,-0.42555146240000014
2020-01-19,-0.8044560161640624,0,-0.29714391040000016
2020-01-20,-0.52086232,0,3.777570304
2020-01-21,1.5998499104375,8,3.0175766528000003
2020-01-22,3.0773255710374996,12,0.7585712128000002
2020-01-23,4.368462915440625,9,6.0167385088
2020-01-24,3.4970353797906246,7,-1.9151754239999998
2020-01-25,0.18146463030312532,3,-0.9174827008000006
2020-01-26,-0.12067391323281207,0,0.41294079999999966
2020-01-27,0.32158227500000036,3,-0.6356940800000002
2020-01-28,2.4611655025,2,0.5751326720000001
2020-01-29,4.92492329646875,0,0.4677167104000003
2020-01-30,0.8474117389718749,1,-0.5107398655999998
2020-01-31,0.3540543164750001,8,-0.2791886847999996
2020-02-01,-1.2367848262406254,0,-0.1893142527999998
2020-02-02,1.53337459780625,0,-0.07606272000000003
2020-02-03,3.2442665792703123,3,0.9396474880000001
2020-02-04,1.5884161075031251,6,-0.24982487039999995
2020-02-05,3.6506786902218753,5,-0.11131443200000002
2020-02-06,-0.9788501027906253,3,0.9251429376000001
2020-02-07,2.0032833065578126,0,-0.24606935039999994
2020-02-08,-0.26701491447812487,0,-0.10553600000000009
2020-02-09,-1.7287590902140624,0,10.9315712
2020-02-10,0.0442301177203126,2,1.7494732800000006
2020-02-11,0.02526140647343733,0,0.2800762879999994
2020-02-12,1.1040646992734373,0,-1.2808981504000005
2020-02-13,-1.1045724510250003,5,0.2614732799999996
2020-02-14,5.454692767071875,4,-0.7256837120000001
2020-02-15,-2.1174709910281253,6,-0.48653015040000025
2020-02-16,-0.8494131989624998,0,0.6330188799999998
2020-02-17,3.514154537284375,1,-0.5004293119999994
2020-02-18,1.4776292844843748,2,2.6658968576000004
2020-02-19,3.4343038225015627,1,0.2529183744000003
2020-02-20,1.7619779782359375,3,1.4845345792
2020-02-21,-2.205060468965625,8,-0.663923712
2020-02-22,-0.05212880059374969,0,-0.3416981504000002
2020-02-23,-0.0025971793968748713,0,1.77686528
2020-02-24,8.1400770675,1,2.431589888
2020-02-25,-1.2201640008125003,5,0.10524968959999992
2020-02-26,3.0654638780218755,5,3.363052544
2020-02-27,-0.5113456685265625,2,0.8231507968000003
2020-02-28,-1.7898875457265626,0,-0.9611167744000002
2020-02-29,-0.9518790391812498,0,-0.5280043008000003
2020-03-01,-0.6236147530156249,0,5.64892416
2020-03-02,2.5244364312515626,6,-1.4693283839999998
2020-03-03,2.729766775876562,3,2.3021842431999997
2020-03-04,0.18964775362343733,7,1.9516397568000001
2020-03-05,4.65703504220625,1,-1.1454736384
2020-03-06,1.531842000304687,4,0.3841311743999999
2020-03-07,0.7740224235343751,2,-0.5923115008000001
2020-03-08,1.0539514125000005,0,0.6410316799999998
2020-03-09,1.0965892287500003,12,-0.4722206719999997
2020-03-10,3.097507529703125,8,1.6995173376000001
2020-03-11,2.4852746707390625,6,0.4325207040000002
2020-03-12,-0.7061024289624998,6,-0.4945999871999998
2020-03-13,4.099752940440625,4,-0.25587077120000007
2020-03-14,-1.869195005209375,1,-0.15001651200000002
2020-03-15,-1.6270919619781246,0,0.8859319296
2020-03-16,2.0474172262546873,5,0.719218688
2020-03-17,2.440513428754687,2,2.6532484095999997
2020-03-18,3.005034082723437,8,0.22629785600000019
2020-03-19,0.5468793775078122,1,-0.5609264128000001
2020-03-20,0.9798174953046876,2,-0.29560535040000013
2020-03-21,-1.9036951508093751,0,-0.1947648000000001
2020-03-22,0.01958671633750031,0,-0.14756352000000006
2020-03-23,1.0888325655171875,3,-0.118136832
2020-03-24,9.845488192203124,2,3.9019339776
2020-03-25,-0.9275468130109381,2,-0.8725592063999996
2020-03-26,10.525405854490625,1,-0.37179576320000013
2020-03-27,0.8480357122890627,5,-0.2044693504000001
2020-03-28,-2.956389252495312,1,-0.13440000000000005
2020-03-29,-0.2571794884484371,0,-0.10214400000000005
2020-03-30,2.016845998234375,1,0.9182847999999999
2020-03-31,-2.4205476955140623,4,0.73229312
2020-04-01,0.6811822553625,2,-0.3375508479999998
2020-04-02,3.4687773203921872,2,0.8221225984
2020-04-03,-0.3142625626515634,0,2.7184
2020-04-04,1.2997553286296872,0,-0.739136
2020-04-05,-1.7162401936625,0,0.6660351999999997
2020-04-06,3.1845810582359375,0,1.5850444799999999
2020-04-07,5.255338331471875,0,-0.637650432
2020-04-08,-0.9085805129312501,6,0.6681061375999999
2020-04-09,6.16473772271875,3,-0.42028247040000005
2020-04-10,-1.4014575452937503,2,-0.23790387200000007
2020-04-11,0.8844391790546879,0,-0.17513328639999987
2020-04-12,-2.0422871767624997,0,0.8712076288000001
2020-04-13,1.9057141278015628,2,1.7262228480000001
2020-04-14,6.360643491687499,2,12.4583264256
2020-04-15,5.715439882209375,3,-2.8498654207999996
2020-04-16,-1.1327179911609377,2,-1.1839877120000009
2020-04-17,3.2965748044093752,0,-0.7292053504000005
2020-04-18,-2.2582533106437497,1,-0.5083008000000002
2020-04-19,1.1476359357375003,0,0.6102476799999998
2020-04-20,1.9661612890515627,4,0.48618444799999994
2020-04-21,3.686548147203125,3,0.4587078656
2020-04-22,2.974793974926562,0,-0.5399789567999992
2020-04-23,-1.266322503003125,0,-0.32370155519999966
2020-04-24,5.856283875607813,1,2.892864
2020-04-25,-3.551666401542188,0,2.3204352000000004
2020-04-26,-1.6256689674124996,0,-0.9028915200000001
2020-04-27,1.9886256664703126,1,-0.43574323200000026
2020-04-28,3.361573575739062,4,0.7114162176
2020-04-29,5.6373386789749995,1,1.5957349376
2020-04-30,5.495577772509375,3,1.3696362496
2020-05-01,-0.22289960292812516,2,-0.7200665600000001
2020-05-02,-2.0651538105906244,2,0.616456704
2020-05-03,-0.9039111433624996,0,2.5306928128000004
2020-05-04,0.58449936625,2,1.1438911488
2020-05-05,5.478704330953125,1,0.20314367999999972
2020-05-06,7.990136723973437,2,0.37330124799999975
2020-05-07,0.31744753596093744,0,0.4225657856
2020-05-08,1.4677870357468752,2,3.4540490752
2020-05-09,-3.2480737224078124,0,-1.1158238208
2020-05-10,-0.6080586184468746,0,-0.5331614720000004
2020-05-11,3.6444240350015624,4,2.6389492735999998
2020-05-12,-0.3885410005140626,6,4.1365250048
2020-05-13,4.203660582425,4,-1.4188259328
2020-05-14,1.171419041698437,8,0.3305010175999996
2020-05-15,-0.5031202481390626,1,1.3646360575999998
2020-05-16,-1.7765077624921874,0,-0.7946281983999998
2020-05-17,3.0483058475859375,0,-0.44684380160000015
2020-05-18,3.184803689484375,0,-0.2825241600000002
2020-05-19,4.610227280439062,2,-0.2205327359999999
2020-05-20,8.771021907804688,3,2.8191525888
2020-05-21,-1.037967947059375,2,1.2798689280000004
2020-05-22,-1.379115393959374,1,0.311758848
2020-05-23,-1.3429492864625,0,-0.5452447744000001
2020-05-24,-0.6573919839656248,0,3.6982612992
2020-05-25,0.6374477266875,1,-0.9918079999999999
2020-05-26,3.490505496990625,29,2.5340415999999997
2020-05-27,2.631232181476562,2,0.09082623999999995
2020-05-28,2.378121936182812,5,-0.671845376
2020-05-29,-2.72024848585625,7,0.5907458048
2020-05-30,-1.2110782227124997,1,-0.4698416127999999
2020-05-31,-0.7554762919812499,0,3.7296157695999996
2020-06-01,1.4668072600015625,1,-0.9923732479999996
2020-06-02,2.9948712219859375,2,0.5253136383999998
2020-06-03,4.27225890845625,1,0.522374144
2020-06-04,2.4189129812578125,2,-0.4866245631999999
2020-06-05,0.40437435000781274,2,-0.25954007040000016
2020-06-06,-2.0700075661640622,0,-0.17770291200000005
2020-06-07,-0.018917724999999663,0,1.8606877696
2020-06-08,0.0113280025000001,3,-0.5035156479999997
2020-06-09,2.07864354646875,0,3.7527670784
2020-06-10,8.525517601471876,1,-0.9273144319999999
2020-06-11,0.2711145902249994,0,3.5859429375999996
2020-06-12,1.2838613655250004,4,-1.0555413504
2020-06-13,-2.5040358289609372,0,-0.49525760000000035
2020-06-14,-1.2317741259484372,0,-0.3279974400000002
2020-06-15,0.1994709219843751,5,2.755109376
2020-06-16,6.101328423751562,2,-0.7947895807999998
2020-06-17,8.332209248970312,2,0.6207339519999999
2020-06-18,-0.46296995235468863,3,3.5384157184
2020-06-19,-1.0868325943906245,10,-1.0383508479999997
2020-06-20,-2.10319826999375,0,-0.4944854016000002
2020-06-21,1.8245562345687503,0,-0.2868864000000002
2020-06-22,8.31150393875,2,-0.2107161600000001
2020-06-23,-0.9188731205156255,2,2.834264064
2020-06-24,7.385685608157813,1,0.2639500288000002
2020-06-25,2.5773939029484367,3,4.477905408
2020-06-26,3.9298752898765628,1,-1.2940201983999997
2020-06-27,-3.3036196739624994,0,-0.5986774016000003
2020-06-28,-2.364133022715624,0,0.6497919999999997
2020-06-29,6.533614524703125,1,2.5451775999999997
2020-06-30,-1.478039603604688,1,2.1211110399999997
2020-07-01,2.746072442375,0,3.949766144
2020-07-02,4.265814526395312,5,2.4459706368000003
2020-07-03,-1.4872102021875007,1,0.44525608959999996
2020-07-04,0.8083580994953126,0,-1.2201835520000004
2020-07-05,-1.097543922628125,1,-0.6748211200000005
2020-07-06,3.6244579217671875,7,-0.4845342720000002
2020-07-07,1.6468006558749995,1,0.6220993536
2020-07-08,3.63739885435625,9,1.5020080128000002
2020-07-09,6.06736369845625,8,0.3020889088000004
2020-07-10,4.914656031476563,4,-0.5617510399999998
2020-07-11,-3.518241259910937,1,-0.2882528255999999
2020-07-12,-1.3505145630124993,0,1.8343252992
2020-07-13,2.275179224785938,6,0.4948992000000001
2020-07-14,10.698073982939063,2,1.5566796799999998
2020-07-15,1.8581599117734369,3,0.3553300479999999
2020-07-16,0.6973800702249999,9,3.4666285056
2020-07-17,1.3828424934625003,5,-0.09999841279999977
2020-07-18,-3.389872806235938,3,-0.7140629504000003
2020-07-19,-0.7402089096109372,0,-0.41095424000000025
2020-07-20,3.5857053125015623,9,-0.294495744
2020-07-21,2.5590853734546872,13,-0.22935265279999997
2020-07-22,3.2570625503656245,12,-0.1654226943999999
2020-07-23,4.838425429364062,1,1.8725379072000001
2020-07-24,-0.8272865952078128,4,-0.48694691839999965
2020-07-25,-1.6169952624921873,0,-0.22426511359999995
2020-07-26,-0.6838549024140621,0,-0.10846935040000004
2020-07-27,3.6898111019843753,4,2.9328
2020-07-28,5.649811959189062,9,0.3489280000000001
2020-07-29,7.438885557507812,6,-0.4808576000000002
2020-07-30,-1.8920608942578134,4,0.7421465599999998
2020-07-31,4.949800352728126,7,0.6224245760000001
2020-08-01,-4.037936842409375,0,-0.41514670080000005
2020-08-02,-0.8900380427140617,0,-0.21482240000000016
2020-08-03,1.4660963512515626,1,-0.1528089600000001
2020-08-04,8.083824575439062,7,0.8807741440000001
2020-08-05,2.914434600960937,1,2.7022394368000002
2020-08-06,1.1049075884656245,1,-0.7298248703999999
2020-08-07,6.671086364142187,1,-0.3193144320000002
2020-08-08,-2.623330586323438,1,-0.2044570624
2020-08-09,-1.7233071671124995,0,0.8611946496
2020-08-10,4.180588586984375,3,-0.2970368
2020-08-11,4.012021411470312,4,-0.1582131200000001
2020-08-12,1.384349863895312,2,-0.113167872
2020-08-13,0.7338308565625002,1,-0.08923248639999978
2020-08-14,1.1772028110421875,0,-0.0629440511999999
2020-08-15,-2.664838643820313,0,-0.02042880000000001
2020-08-16,-0.39308426460937484,0,-0.01692672000000001
2020-08-17,3.83299552676875,8,1.985612288
2020-08-18,1.757520057423437,1,-0.4124693503999999
2020-08-19,4.71607168449375,1,3.84
2020-08-20,-0.2010825214578129,1,1.104
2020-08-21,1.6892142217734376,0,1.2127999999999997
2020-08-22,-0.38187263249375025,1,-0.8030720000000002
2020-08-23,-1.7882137391812498,0,-0.4312576000000003
2020-08-24,3.0196842144843754,3,-0.2991974400000002
2020-08-25,2.099427120439062,0,2.771237376
2020-08-26,1.8468265630234373,0,-0.7845751807999999
2020-08-27,8.767093558459376,1,-0.37226188800000004
2020-08-28,0.6162451370734363,2,-0.2565062655999999
2020-08-29,-1.3147026542609366,2,-0.15451412479999982
2020-08-30,-1.2382415364624997,0,1.8984532992
2020-08-31,1.4357121285343755,0,-0.46128639999999993
2020-09-01,3.1158053379375,0,0.7892198399999999
2020-09-02,9.44681464750625,1,-0.3391631359999998
2020-09-03,1.1541221562562498,0,-0.18460805119999998
2020-09-04,0.1219666188968751,0,1.900928
2020-09-05,-3.1239697893890623,0,0.5255424000000001
2020-09-06,-1.5960216109453123,0,-0.4193894400000001
2020-09-07,0.9480623230187502,0,-0.22520422400000004
2020-09-08,-0.3743417822796875,2,-0.1570654208
2020-09-09,7.883812716473438,0,-0.09905971199999997
2020-09-10,3.610695240148437,0,1.9211370496
2020-09-11,0.48108464561249953,13,-0.45428223999999995
2020-09-12,0.28488965354062534,1,-0.20570214400000003
2020-09-13,-2.2285781279312493,0,-0.13532641279999993
2020-09-14,17.83718484,1,0.9203306496
2020-09-15,5.492569780218749,2,-0.25107199999999996
2020-09-16,12.78900645551875,2,-0.12085760000000009
2020-09-17,-0.5619589803734364,3,0.91814656
2020-09-18,2.748853081045313,4,-0.26237542399999986
2020-09-19,-5.932597330942187,0,-0.1304747008
2020-09-20,-2.085030690728124,0,-0.06842880000000004
2020-09-21,10.598206459051562,5,1.9494732799999999
2020-09-22,8.424294208953125,3,-0.43992371199999986
2020-09-23,9.112977196139061,1,1.8071018496
2020-09-24,4.090492970159374,0,0.48707328000000005
2020-09-25,-2.220546799298437,2,-0.4415877120000001
2020-09-26,0.06452313074687588,1,-0.23954135040000013
2020-09-27,-4.241542705345312,0,-0.15605760000000007
2020-09-28,10.631772649484375,4,0.8814745599999999
2020-09-29,5.387168136314061,0,1.7048309760000002
2020-09-30,-1.9959588867453135,0,-0.5592209408
2020-10-01,6.934811898990625,0,-0.2537021440000001
2020-10-02,4.484341605837499,3,-0.16892641279999995
2020-10-03,-3.5583216613718758,1,0.8947946496
2020-10-04,-2.242024612492187,0,0.7284992
2020-10-05,1.763880387585938,4,-0.33778432
2020-10-06,9.339401470796874,2,0.823758848
2020-10-07,0.8598256610515618,9,-0.3228447743999998
2020-10-08,-0.051866048873437265,10,-0.16407470080000003
2020-10-09,1.800517750146875,6,1.9060351999999998
2020-10-10,-0.24721112321718763,3,-0.47095551999999996
2020-10-11,-0.5402862896093747,0,-0.2168504320000001
2020-10-12,4.050285511768751,11,-0.1432858624
2020-10-13,7.047543759704688,3,-0.0965960704
2020-10-14,9.530189903381249,10,-0.06545971199999996
2020-10-15,-3.2269804168875007,11,1.9466730496
2020-10-16,3.424948197290626,15,0.5661465600000001
2020-10-17,-4.065097283009375,0,-0.388775424
2020-10-18,-2.0661244389609372,0,-0.20093870080000006
2020-10-19,3.627873059270313,11,-0.11520000000000005
2020-10-20,5.4917698104406245,7,-0.08467200000000004
2020-10-21,5.291446182946874,8,-0.06639360000000004
2020-10-22,16.584553974203125,21,-0.05428224000000003
2020-10-23,0.7076886481937503,19,-0.04570214399999989
2020-10-24,-4.062288507057811,1,-0.03932641279999987
2020-10-25,-2.6052127051296865,1,0.9875306496
2020-10-26,12.56257198125,0,0.8
2020-10-27,9.849842713671874,9,-0.28
2020-10-28,4.363248373460937,2,1.8719999999999999
2020-10-29,3.8687087319968754,5,0.5184
2020-10-30,4.183003290076562,7,-0.4191360000000001
2020-10-31,-1.7467412887796874,1,-0.22196480000000018
2020-11-01,-3.7891483638765617,0,-0.15255552000000008
2020-11-02,4.022173050518751,4,0.884013568
2020-11-03,0.8943688552828117,4,0.7067493376
2020-11-04,8.23640931075781,5,0.6532484096
2020-11-05,-2.6027384616625007,9,0.6262978560000001
2020-11-06,1.5690630830343748,10,-0.40092641279999996
2020-11-07,-1.3799829112328128,2,-0.1996053504000001
2020-11-08,-2.3447756906390627,0,0.8724352
2020-11-09,6.6824704883203125,8,-0.29649152
2020-11-10,9.692149600657812,4,0.842720768
2020-11-11,2.5592764010421876,5,-0.31221258239999994
2020-11-12,8.267845698898437,7,-0.1573837824
2020-11-13,-2.1867792028406248,12,-0.10039306239999995
2020-11-14,-0.9589228710265618,0,-0.06649815039999998
2020-11-15,-2.087080649695312,0,-0.04246272000000002
2020-11-16,2.9056492710343753,5,-0.03481651199999995
2020-11-17,5.109781557124999,3,-0.029396070399999974
2020-11-18,0.006757473684374293,5,-0.01438771199999994
2020-11-19,0.8900106350984371,11,-0.012469350399999964
2020-11-20,1.2127309436843747,0,1.0
2020-11-21,-0.6481451728390626,0,-0.19999999999999996
2020-11-22,-1.8937373894781249,0,0.9199999999999999
2020-11-23,1.9348087747859377,5,-0.248
2020-11-24,10.363720362939063,7,0.8863999999999999
2020-11-25,7.521910654710936,4,-0.273536
2020-11-26,-2.4390672179250004,3,-0.1340288000000001
2020-11-27,-2.234718839993749,4,-0.09046272000000005
2020-11-28,-1.0558658174937499,0,-0.06841651199999996
2020-11-29,-1.5780226739625,0,-0.05493207039999999
2020-11-30,15.994960502284375,4,0.9651834880000001
2020-12-01,-0.8433110352968756,9,-0.22939607039999993
2020-12-02,6.116516536614063,3,-0.09438771200000001
2020-12-03,7.000105506268749,4,-0.060469350399999997
2020-12-04,0.11686825465937467,3,-0.03360000000000001
2020-12-05,2.5633590197859384,4,-0.025536000000000014
2020-12-06,-4.419461042498437,0,0.9795712
2020-12-07,-0.32341387948281186,4,1.78307328
2020-12-08,3.7883828212343746,7,0.505612288
2020-12-09,8.751296303714062,16,-0.4204693504000001
2020-12-10,2.8491015561796864,11,0.7903999999999999
2020-12-11,2.299610586484375,9,-0.34073600000000004
2020-12-12,-1.3453776756375007,0,-0.18510080000000012
2020-12-13,-1.01047072175625,0,-0.13132032000000007
2020-12-14,3.7178733848703125,8,0.897730048
2020-12-15,12.86773307396875,8,-0.2837074943999998
2020-12-16,9.586309437940624,7,2.8602447872
2020-12-17,7.406868941915625,8,-0.6773960703999999
2020-12-18,12.07502630333125,4,0.7120122879999998
2020-12-19,-2.6711593694718747,4,-0.38200535040000005
2020-12-20,-6.530937765426562,1,-0.2012288000000001
2020-12-21,3.4382973842703137,5,-0.14153472000000009
2020-12-22,5.436208942940625,9,-0.10927411199999998
2020-12-23,3.4014002348531243,5,-0.08878551040000002
2020-12-24,-3.595880186225001,0,-0.06359193599999982
2020-12-25,-2.4187343757093753,3,-0.054334771199999896
2020-12-26,-2.3091532000546886,0,-0.01438771199999994
2020-12-27,-1.4284363195156258,0,-0.012469350399999964
2020-12-28,-0.8679006838796876,6,0.0
2020-12-29,-0.6098405173593753,5,0.0
2020-12-30,-0.5007484990359381,2,0.0
2020-12-31,-0.33991999321875066,0,0.0
2021-01-01,-0.1729614263765628,0,0.0
2021-01-02,0.9569564567687499,0,0.0
2021-01-03,-0.3135834132328126,0,0.0
2021-01-04,5.8950000000000005,4,0.0
2021-01-05,7.140499999999999,9,3.0
2021-01-06,17.6298375,9,0.40000000000000013
