,seaweedfs/seaweedfs,ceph/ceph,minio/minio
2024-08-02,8,8.0,1.3942710687531257
2024-08-03,0,2.0,1.4126857205843757
2024-08-04,0,4.0,-0.5793422532312495
2024-08-05,3,27.0,2.659332907464063
2024-08-06,1,34.0,0.4463558656562503
2024-08-07,3,77.0,0.5578574147062505
2024-08-08,2,21.0,1.6387178900390627
2024-08-09,3,14.0,0.5896350644125001
2024-08-10,2,1.0,0.6627643789328127
2024-08-11,1,1.0,-0.31419961860312484
2024-08-12,5,31.0,3.805817443678125
2024-08-13,4,25.0,4.465643352203125
2024-08-14,0,46.0,1.2110381581265623
2024-08-15,1,22.0,7.391566679448437
2024-08-16,3,9.0,0.833058812682812
2024-08-17,0,4.0,1.1777607856625
2024-08-18,1,9.0,1.2894760344484377
2024-08-19,4,16.0,-0.6631172000359368
2024-08-20,1,41.0,2.5626752416875007
2024-08-21,3,9.0,2.3605210322781254
2024-08-22,1,30.0,3.3152370162890628
2024-08-23,0,30.0,1.205410873303125
2024-08-24,2,1.0,-0.6623263638187498
2024-08-25,0,27.0,0.6275405263968754
2024-08-26,1,32.0,2.6365793813968756
2024-08-27,3,39.0,0.45964316867812527
2024-08-28,0,44.0,2.5896324222031253
2024-08-29,1,23.0,1.4242371933453126
2024-08-30,4,22.0,0.4727385478296877
2024-08-31,0,11.0,1.589593201325
2024-09-01,0,9.0,0.5525183111781252
2024-09-02,3,24.0,1.6358133357343752
2024-09-03,0,18.0,1.5574204746671878
2024-09-04,8,35.0,1.5296882656265627
2024-09-05,2,34.0,2.5276508034171874
2024-09-06,2,26.0,5.413807345110937
2024-09-07,2,2.0,1.0727260769124998
2024-09-08,0,6.0,1.3059883001828125
2024-09-09,5,39.0,3.3699015644125003
2024-09-10,6,33.0,1.2046278539328128
2024-09-11,2,19.0,3.3273667388968753
2024-09-12,2,42.0,5.174254005146875
2024-09-13,3,11.0,-0.09027234661874983
2024-09-14,2,7.0,0.2790901467984379
2024-09-15,1,9.0,0.42475131625312557
2024-09-16,1,22.0,2.5314248588968757
2024-09-17,4,30.0,0.3792306003656254
2024-09-18,1,36.0,1.5236418538250005
2024-09-19,3,28.0,1.4979256028656251
2024-09-20,0,11.0,0.4881347530125003
2024-09-21,0,3.0,1.5997701130187503
2024-09-22,0,8.0,0.5720113506984377
2024-09-23,1,17.0,1.6435312331984377
2024-09-24,1,31.0,3.5705824871671874
2024-09-25,1,49.0,-0.6592180381234375
2024-09-26,2,37.0,1.6472191164328127
2024-09-27,5,24.0,1.5552061976468752
2024-09-28,0,3.0,0.5334010769125004
2024-09-29,5,3.0,0.6235798001828127
2024-09-30,2,20.0,-0.34452646058749975
2024-10-01,2,20.0,1.781031236432813
2024-10-02,1,9.0,3.6372090178656253
2024-10-03,6,20.0,0.39111392235624987
2024-10-04,1,26.0,2.59239721896875
2024-10-05,0,1.0,0.4394849601468749
2024-10-06,1,3.0,-0.4158432143374997
2024-10-07,1,32.0,-0.2599206905515622
2024-10-08,0,15.0,-0.189838545035937
2024-10-09,1,36.0,-0.14568617353124955
2024-10-10,4,57.0,3.8782325591156255
2024-10-11,0,9.0,0.5103931755906249
2024-10-12,0,5.0,-0.3281974878328126
2024-10-13,1,7.0,4.806235129376563
2024-10-14,3,23.0,0.3804511474640624
2024-10-15,1,55.0,-0.4101295
2024-10-16,1,29.0,-0.2562647999999999
2024-10-17,1,18.0,-0.18934929749999946
2024-10-18,4,25.0,0.8493868016875005
2024-10-19,0,21.0,-0.22509053565937473
2024-10-20,0,0.0,-0.12202934628593731
2024-10-21,0,23.0,-0.08743526132812486
2024-10-22,6,18.0,1.9277749243046878
2024-10-23,1,20.0,0.7754843974640624
2024-10-24,1,28.0,-0.2031620125000001
2024-10-25,5,18.0,0.88690630375
2024-10-26,0,5.0,1.8206066869843751
2024-10-27,0,3.0,-0.3062948525359375
2024-10-28,2,14.0,-0.16094077499999995
2024-10-29,2,28.0,0.8869880950000002
2024-10-30,2,30.0,0.8123279277187502
