,rust-lang/rust,nim-lang/Nim,golang/go
2010-10-01,-0.34681986292500033,0,5
2010-10-02,-0.6558206370562503,0,0
2010-10-03,-1.1747736433624998,0,1
2010-10-04,0.37219111625,0,3
2010-10-05,1.2458763684531249,0,2
2010-10-06,3.939901590223437,0,13
2010-10-07,0.9756378733203124,0,13
2010-10-08,4.261675092939063,0,2
2010-10-09,6.358826976554687,0,1
2010-10-10,-1.8350774057312496,0,0
2010-10-11,-0.2501911619828121,0,11
2010-10-12,9.154168673234375,0,16
2010-10-13,2.6212501969859368,0,9
2010-10-14,3.97508534345625,0,10
2010-10-15,-2.368084121460937,0,10
2010-10-16,-1.710915729042187,0,2
2010-10-17,-1.9029274527875002,0,4
2010-10-18,7.798650062373437,0,14
2010-10-19,1.4919966912531248,0,7
2010-10-20,0.9346384728624999,2,17
2010-10-21,12.251005272079688,0,17
2010-10-22,6.137744463245312,0,12
2010-10-23,1.9593272368562502,7,0
2010-10-24,-5.114322555731249,0,1
2010-10-25,-2.5759216894828114,1,11
2010-10-26,3.2654459803593747,1,14
2010-10-27,-0.8046193354234381,1,8
2010-10-28,5.9420846105234375,0,14
2010-10-29,-3.613718589415626,0,7
2010-10-30,-1.7057424896796878,3,4
2010-10-31,-0.9949409429187503,1,4
2010-11-01,-0.6058121183625002,5,18
2010-11-02,1.62088990625,1,6
2010-11-03,8.096454968671875,0,6
2010-11-04,-0.16132868969531255,0,10
2010-11-05,5.881819439409375,0,14
2010-11-06,5.5605076941375,0,4
2010-11-07,-4.139403,2,0
2010-11-08,0.14446852500000085,0,6
2010-11-09,0.20659694000000028,0,5
2010-11-10,-0.6814359847812499,0,9
2010-11-11,0.6903417513937498,0,4
2010-11-12,1.5646081781078123,0,8
2010-11-13,-0.6476449375734379,0,3
2010-11-14,5.868277518246875,0,0
2010-11-15,-1.700272241595313,0,0
2010-11-16,-0.36737684353124966,0,0
2010-11-17,-1.0752625087468748,0,2
2010-11-18,0.37384157176875,2,8
2010-11-19,3.2668062194859373,0,5
2010-11-20,3.3683969619875,0,1
2010-11-21,3.7781710147859373,0,1
2010-11-22,3.2298789331578126,0,4
2010-11-23,3.9522118668546877,0,2
2010-11-24,0.5405655075015625,0,1
2010-11-25,7.192759613017188,0,0
2010-11-26,5.536093375734375,0,1
2010-11-27,-3.0590208240453123,0,1
2010-11-28,-3.0008378042593744,0,1
2010-11-29,3.2346069532421877,0,5
2010-11-30,3.2795873537593745,0,10
2010-12-01,2.7961972832437496,0,4
2010-12-02,4.632087377807812,0,9
2010-12-03,9.9629522169125,0,5
2010-12-04,-1.1190920974843763,0,0
2010-12-05,-4.149288378359374,0,3
2010-12-06,-1.1192598702156245,0,13
2010-12-07,7.269650598671875,3,28
2010-12-08,1.1149360907421872,0,29
2010-12-09,8.692547705009375,0,17
2010-12-10,4.709017141478125,0,5
2010-12-11,5.62558954066875,0,1
2010-12-12,-1.8251269815875002,0,4
2010-12-13,5.123046647585938,1,18
2010-12-14,2.1643355069843757,0,17
2010-12-15,8.447379417126562,0,14
2010-12-16,3.6799970370765624,0,17
2010-12-17,-0.9659433923515621,0,12
2010-12-18,1.5044586623000002,0,0
2010-12-19,-4.24598912425,0,0
2010-12-20,4.738005836126563,0,2
2010-12-21,3.4124087674281243,0,2
2010-12-22,2.062782829795312,0,0
2010-12-23,-1.7372797605828127,0,5
2010-12-24,-0.4974605834328125,0,1
2010-12-25,2.01485939134375,0,0
2010-12-26,-2.3041601542578127,0,0
2010-12-27,-1.1748139331468748,0,3
2010-12-28,-0.7612886086093752,0,0
2010-12-29,0.41338322251093707,0,0
2010-12-30,6.3062985342765625,0,1
2010-12-31,14.550708089571874,0,0
2011-01-01,-5.029249354996875,0,0
2011-01-02,-2.6323361935281238,0,0
2011-01-03,7.518308597068751,2,2
2011-01-04,10.3264148875,2,13
2011-01-05,-1.8723300612500005,6,14
2011-01-06,2.2204274544843763,8,6
2011-01-07,1.1152625531578129,1,8
2011-01-08,-1.581702601395313,0,5
2011-01-09,-2.515056004223437,4,3
2011-01-10,10.622513048017188,3,5
2011-01-11,0.4004502666093739,2,15
2011-01-12,6.451034726185937,0,16
2011-01-13,-3.7822631073218753,2,11
2011-01-14,4.579607952725,1,11
2011-01-15,-1.5562541107250007,3,1
2011-01-16,-2.323767099695312,2,3
2011-01-17,5.665076576034375,0,1
2011-01-18,3.952026655062499,2,14
2011-01-19,1.4213951073781246,0,31
2011-01-20,3.880451954929687,0,32
2011-01-21,4.346389009656249,0,9
2011-01-22,-2.084314228092188,0,3
2011-01-23,-2.555157613660937,0,0
2011-01-24,3.5614274697843755,0,10
2011-01-25,1.4914160038906248,0,12
2011-01-26,3.4929396837609374,0,12
2011-01-27,7.929644207292187,0,13
2011-01-28,2.2539135014765623,2,7
2011-01-29,-4.181263424254688,3,4
2011-01-30,0.9938189481062505,0,4
2011-01-31,1.8483143547843754,1,16
2011-02-01,2.5820418961718747,2,24
2011-02-02,6.1922011867734374,2,18
2011-02-03,-1.1045775022750002,0,23
2011-02-04,-0.7811560300687503,1,13
2011-02-05,-2.1005906504203127,0,6
2011-02-06,-1.1436429138796873,3,0
2011-02-07,4.253166692203125,0,6
2011-02-08,-1.078056988010938,1,7
2011-02-09,8.741384211990624,0,25
2011-02-10,6.2832589366953115,0,11
2011-02-11,4.481892083107812,0,16
2011-02-12,-4.606267423229687,1,3
2011-02-13,-2.114916388965624,5,2
2011-02-14,3.6476052687500005,1,9
2011-02-15,8.510185517421874,0,7
2011-02-16,2.4013426045703117,2,19
2011-02-17,-3.1239510808890625,0,14
2011-02-18,0.6444707362656255,0,13
2011-02-19,1.7093866667812492,0,2
2011-02-20,-2.4212152815953125,7,1
2011-02-21,-0.19758010624999933,2,5
2011-02-22,2.860912617421875,3,10
2011-02-23,10.046646520664062,0,24
2011-02-24,3.4522645758296866,0,10
2011-02-25,7.800881619354688,2,17
2011-02-26,0.5185870914703123,0,1
2011-02-27,-4.2643689692609374,0,0
2011-02-28,-0.1883573766812492,0,7
2011-03-01,6.952211838234375,0,9
2011-03-02,23.001557534704688,0,11
2011-03-03,5.9817957058812485,1,14
2011-03-04,3.091987847081251,0,10
2011-03-05,-4.720334549549999,0,10
2011-03-06,1.231307265612501,2,12
2011-03-07,13.397010460603125,0,31
2011-03-08,9.00307381521875,3,19
2011-03-09,14.12147203139375,0,12
2011-03-10,6.780255448232811,1,14
2011-03-11,6.3541440019640625,0,14
2011-03-12,-6.1806392091625,1,6
2011-03-13,-4.228412026590624,0,2
2011-03-14,22.688993119707813,1,4
2011-03-15,1.0092581275718722,0,13
2011-03-16,6.410627305543752,0,20
2011-03-17,0.10120589943281288,0,16
2011-03-18,16.853575490114064,1,7
2011-03-19,4.041306806793749,0,1
2011-03-20,3.5244967729796883,0,1
2011-03-21,23.4124299222875,0,8
2011-03-22,14.8785793483625,0,11
2011-03-23,8.799616872776564,2,18
2011-03-24,2.7525758759718766,3,7
2011-03-25,17.83210759311719,2,19
2011-03-26,-9.419062740220314,1,6
2011-03-27,1.6571279221781268,0,3
2011-03-28,-0.8029747889453134,1,11
2011-03-29,9.584739802723437,0,31
2011-03-30,2.5270742578468735,0,8
2011-03-31,14.723231285123436,4,10
2011-04-01,14.875967759896874,1,3
2011-04-02,-6.9265771579265625,0,6
2011-04-03,2.2167661411718758,6,3
2011-04-04,-6.2609577163187495,6,13
2011-04-05,3.687133966564063,0,20
2011-04-06,0.744779886621874,0,11
2011-04-07,17.257795152604686,0,10
2011-04-08,13.795895263096874,0,24
2011-04-09,-7.9897856577609385,0,1
2011-04-10,-4.764019644646874,1,2
2011-04-11,3.5091316791968747,3,7
2011-04-12,13.595862785906249,0,9
2011-04-13,7.234926985142187,0,22
2011-04-14,4.90772928354375,0,24
2011-04-15,-3.793505881990624,0,28
2011-04-16,1.8673809895187494,1,1
2011-04-17,3.027126034098437,1,3
2011-04-18,9.050700352285938,2,11
2011-04-19,15.181322454407812,0,9
2011-04-20,5.086106386839061,1,13
2011-04-21,0.005438051575001879,2,18
2011-04-22,9.967019351054688,2,14
2011-04-23,-4.796197555339063,7,7
2011-04-24,-3.419843935290624,2,1
2011-04-25,4.1615553157453125,1,14
2011-04-26,6.104540949418749,1,13
2011-04-27,7.041763327146874,0,13
2011-04-28,18.16641803114375,0,18
2011-04-29,12.337720746867188,4,7
2011-04-30,-9.492595224110937,1,0
2011-05-01,5.129878410479689,3,4
2011-05-02,-1.7627605139625002,1,20
2011-05-03,21.893894465659375,0,14
2011-05-04,5.844831938465624,0,7
2011-05-05,32.90106545523594,0,6
2011-05-06,1.12468343758281,0,5
2011-05-07,-10.458242601429687,2,2
2011-05-08,-6.607815511635935,3,6
2011-05-09,9.0970878828625,3,4
2011-05-10,2.3390195668609355,0,4
2011-05-11,28.965388589914063,0,10
2011-05-12,3.293521248948437,0,14
2011-05-13,13.289357115370313,3,22
2011-05-14,13.684394428692187,5,5
2011-05-15,-11.189656850470312,2,4
2011-05-16,13.42980858603594,0,14
2011-05-17,9.975931764548438,4,12
2011-05-18,18.038653917084375,0,12
2011-05-19,16.991917324109373,1,5
2011-05-20,12.1906278405875,1,9
2011-05-21,10.46435391391875,0,4
2011-05-22,14.807973132757812,5,5
2011-05-23,-9.338690668832811,0,7
2011-05-24,8.15204958447344,0,12
2011-05-25,4.736856707532812,0,17
2011-05-26,-5.661815203357811,0,12
2011-05-27,30.947970690265624,0,17
2011-05-28,-10.470996638403129,0,1
2011-05-29,-9.095959972673437,0,5
2011-05-30,-4.149644204520313,0,12
2011-05-31,22.294278591907812,0,21
2011-06-01,19.822651496840624,0,16
2011-06-02,6.482492183560936,1,21
2011-06-03,3.057640323198438,0,16
2011-06-04,8.726618674243749,2,1
2011-06-05,-8.090895779173438,2,2
2011-06-06,-2.188117678146873,1,16
2011-06-07,-0.049534209265624796,1,14
2011-06-08,14.231895238360938,0,13
2011-06-09,20.293999090478124,1,13
2011-06-10,13.305957023953123,4,14
2011-06-11,-3.235043304890624,5,5
2011-06-12,-3.022592838289061,1,1
2011-06-13,-2.624345659220312,3,10
2011-06-14,28.027507886989063,1,20
2011-06-15,32.97959804949062,4,11
2011-06-16,28.43418445153906,4,19
2011-06-17,16.023321119873437,0,15
2011-06-18,-8.057215032157814,0,3
2011-06-19,9.301953745790629,6,7
2011-06-20,9.639376509578126,3,24
2011-06-21,-2.687426555209374,0,7
2011-06-22,-2.2421460486968723,0,14
2011-06-23,4.771032114598436,0,7
2011-06-24,7.506966335290624,0,12
2011-06-25,-2.930457071534377,0,3
2011-06-26,-4.759511533298438,5,1
2011-06-27,32.94156795611563,2,21
2011-06-28,35.43809822952187,0,16
2011-06-29,16.89046717622656,1,19
2011-06-30,17.69198432906719,0,14
2011-07-01,12.1182015386875,0,8
2011-07-02,-13.999527377773436,0,3
2011-07-03,-3.851247268565624,0,0
2011-07-04,-0.6897614836593746,0,6
2011-07-05,17.17166606070781,0,8
2011-07-06,54.64220203137187,0,16
2011-07-07,5.063747736265622,1,11
2011-07-08,37.22901535130938,1,12
2011-07-09,-12.457799148612501,0,8
2011-07-10,-3.9024753897765585,2,6
2011-07-11,21.783390897728125,1,14
2011-07-12,31.634481475746874,0,24
2011-07-13,7.656160429998437,0,29
2011-07-14,3.7098754808843744,0,16
2011-07-15,9.49248739866875,0,10
2011-07-16,-7.919862864606252,1,0
2011-07-17,-4.285975965237498,0,5
2011-07-18,5.691193277304688,1,23
2011-07-19,11.772323003676561,0,16
2011-07-20,9.65729837607031,1,16
2011-07-21,11.265975908109374,0,18
2011-07-22,15.745601067409375,1,10
2011-07-23,-4.018331787757813,1,12
2011-07-24,-6.350394365674999,4,3
2011-07-25,9.242368552296876,6,10
2011-07-26,31.971444445153125,0,10
2011-07-27,22.94948556016406,7,15
2011-07-28,31.477184807534375,1,18
2011-07-29,7.813292280253123,5,14
2011-07-30,-4.5452666650406215,6,0
2011-07-31,-11.036416013173437,3,6
2011-08-01,2.5081463448765646,2,7
2011-08-02,38.210223405068746,2,4
2011-08-03,11.694457063384373,1,2
2011-08-04,10.106028825579685,2,14
2011-08-05,22.150993355640622,0,5
2011-08-06,-16.830691841373437,0,2
2011-08-07,-10.881168136699998,3,1
2011-08-08,7.4584293362125,1,11
2011-08-09,18.19382175588125,2,5
2011-08-10,17.873678863956247,1,14
2011-08-11,22.272064789574998,2,7
2011-08-12,57.42971659034687,0,12
2011-08-13,-28.239787749376568,0,3
2011-08-14,-10.121259721374996,0,2
2011-08-15,36.56717847706875,4,12
2011-08-16,28.963953336531247,5,17
2011-08-17,8.76158610081875,0,18
2011-08-18,9.619536920479689,3,15
2011-08-19,17.81814756018906,4,3
2011-08-20,-1.8263894482843774,1,4
2011-08-21,-16.842873075990624,0,3
2011-08-22,14.296140288239066,0,17
2011-08-23,-3.0193402504000026,0,16
2011-08-24,10.902287598524998,0,19
2011-08-25,-5.97477216292344,1,15
2011-08-26,22.34983799108281,0,23
2011-08-27,38.63176272768906,0,1
2011-08-28,-17.616778875659378,5,1
2011-08-29,6.7494055640937525,0,27
2011-08-30,2.9591681643906256,0,10
2011-08-31,18.78796890423906,0,14
2011-09-01,36.83098229809375,0,7
2011-09-02,-2.1394785409828145,0,8
2011-09-03,-0.7847229173656238,0,3
2011-09-04,-12.919991426296875,2,1
2011-09-05,-7.09322483391875,0,10
2011-09-06,-0.4762674329468748,0,7
2011-09-07,3.4128805140734366,0,17
2011-09-08,-1.3488345327125018,0,18
2011-09-09,4.79001004870156,1,6
2011-09-10,3.9487024835640607,1,0
2011-09-11,-3.833000016140625,0,0
2011-09-12,43.52421335150781,0,12
2011-09-13,1.817080504999998,0,7
2011-09-14,22.073266742937502,0,20
2011-09-15,11.80365100544375,0,20
2011-09-16,14.993987350825002,0,9
2011-09-17,-13.239514430071875,0,8
2011-09-18,-6.842124868735935,0,2
2011-09-19,2.828907559139063,2,22
2011-09-20,30.069723749298436,11,14
2011-09-21,14.674990485024997,0,6
2011-09-22,11.444892305526562,0,8
2011-09-23,26.612112210645314,3,9
2011-09-24,-0.9199819565046887,8,2
2011-09-25,-8.723599107281247,1,2
2011-09-26,13.625493950520315,2,17
2011-09-27,18.28032596889375,1,8
2011-09-28,7.00967126057656,0,10
2011-09-29,-7.797690158832815,0,10
2011-09-30,23.46372536534375,0,10
2011-10-01,-9.46555088769219,0,3
2011-10-02,-6.047929704324998,0,0
2011-10-03,-1.969272435767187,0,5
2011-10-04,4.024795461243749,0,8
2011-10-05,33.076176692160935,0,18
2011-10-06,1.1309713254234346,0,18
2011-10-07,3.1308585195359395,8,10
2011-10-08,-9.483445275895313,1,5
2011-10-09,-0.9493279585265615,0,0
2011-10-10,1.7508227628062505,1,5
2011-10-11,11.559374791989063,0,12
2011-10-12,41.60686491992813,2,17
2011-10-13,-11.268341127954692,1,23
2011-10-14,-7.606038416829685,0,22
2011-10-15,-2.604153596443748,0,5
2011-10-16,-2.3756685552593746,0,2
2011-10-17,6.6788259404375,0,17
2011-10-18,11.729460653975,2,34
2011-10-19,-7.8763283988968755,0,14
2011-10-20,9.275957875509373,2,5
2011-10-21,39.742953099232814,4,6
2011-10-22,-12.37523587241094,5,1
2011-10-23,-2.6542643992624964,4,2
2011-10-24,28.163036426770315,0,3
2011-10-25,-6.7050458978718765,1,5
2011-10-26,0.7963289701562513,1,39
2011-10-27,11.674024241292187,5,6
2011-10-28,36.252818389546874,1,17
2011-10-29,-8.721272750745314,2,1
2011-10-30,-4.104683819521872,4,0
2011-10-31,10.141199668240628,1,13
2011-11-01,2.907886135054687,2,11
2011-11-02,39.838818581474996,6,44
2011-11-03,-12.383422219770313,1,23
2011-11-04,-8.478218305142185,8,20
2011-11-05,22.351470402357812,1,2
2011-11-06,-8.016186367615628,2,3
2011-11-07,9.707716960312503,1,17
2011-11-08,1.5930616343390618,2,14
2011-11-09,8.85057579260625,1,34
2011-11-10,9.536994115207811,4,8
2011-11-11,5.539352424232812,0,16
2011-11-12,-3.546534327410935,4,5
2011-11-13,-4.59833789391875,0,4
2011-11-14,1.4980025411703135,2,31
2011-11-15,3.4835893250703123,4,19
2011-11-16,53.96432904937031,0,16
2011-11-17,12.692349768173436,2,10
2011-11-18,18.153007301495315,3,22
2011-11-19,-11.947539187173433,4,6
2011-11-20,-9.941044134818746,3,4
2011-11-21,6.330898294571877,1,8
2011-11-22,8.504225545440626,2,10
2011-11-23,1.0291716727281255,0,6
2011-11-24,-4.615798928784377,3,6
2011-11-25,2.9108863234984357,10,6
2011-11-26,-2.0194219689953146,3,2
2011-11-27,-4.2517801299906255,3,4
2011-11-28,3.8037474193546883,1,20
2011-11-29,33.683312627564064,11,9
2011-11-30,-1.90627426829219,4,16
2011-12-01,4.648200233120313,0,25
2011-12-02,17.025861673626565,0,22
2011-12-03,-5.456887198821875,2,0
2011-12-04,-3.0653795111578113,3,1
2011-12-05,1.8039955420687512,1,13
2011-12-06,6.67980533315625,4,15
2011-12-07,21.262898526525,0,25
2011-12-08,3.078832204714061,1,12
2011-12-09,3.4765496177359374,2,23
2011-12-10,-7.611361133667188,1,4
2011-12-11,-1.712333763914062,3,5
2011-12-12,0.22981688729062544,9,30
2011-12-13,17.412761644709374,1,38
2011-12-14,24.50935315368281,0,30
2011-12-15,-1.6877670969812524,0,35
2011-12-16,32.54747750674687,0,19
2011-12-17,7.715258122304689,0,4
2011-12-18,1.0840558899578152,1,2
2011-12-19,33.987340978970316,1,23
2011-12-20,12.718403681989063,0,36
2011-12-21,5.7729819112406275,0,41
2011-12-22,3.8979269088453137,6,28
2011-12-23,-4.228499297870311,2,15
2011-12-24,-6.361242706700001,2,1
2011-12-25,-7.230988079918751,1,3
2011-12-26,-4.299834604070313,0,2
2011-12-27,-3.9236879291937523,7,2
2011-12-28,9.196166131774998,0,0
2011-12-29,-0.34762654207344035,3,0
2011-12-30,5.172186543351562,9,0
2011-12-31,4.453316956439062,14,0
2012-01-01,-2.695489265639063,0,0
2012-01-02,20.259293443320313,8,0
2012-01-03,2.5356057700015615,2,9
2012-01-04,6.179580239267189,1,7
2012-01-05,15.7338580175625,1,12
2012-01-06,17.474794231128126,0,5
2012-01-07,15.858162044195312,3,0
2012-01-08,-4.696050804985937,7,2
2012-01-09,15.13278831362344,1,19
2012-01-10,5.012871714174999,1,26
2012-01-11,10.114153714973439,1,27
2012-01-12,8.315291440235939,3,26
2012-01-13,19.27003746486406,7,18
2012-01-14,14.880532612457813,0,9
2012-01-15,-1.9403941567218759,6,8
2012-01-16,30.398068479842188,0,15
2012-01-17,43.38501279603125,2,24
2012-01-18,12.965090132398437,0,20
2012-01-19,51.265855194215625,0,45
2012-01-20,41.0131231093,0,22
2012-01-21,-7.757903288139062,3,7
2012-01-22,-19.53332188693437,1,8
2012-01-23,2.6110260795484415,1,29
2012-01-24,48.969137371835934,0,19
2012-01-25,10.98930980100468,0,31
2012-01-26,5.620573473942187,0,29
2012-01-27,13.200978040767186,1,16
2012-01-28,-8.857522266131255,4,1
2012-01-29,-2.633992065428126,9,11
2012-01-30,2.5204878056578135,1,30
2012-01-31,19.273204928825,0,42
2012-02-01,5.877528605062498,2,24
2012-02-02,10.322109529243749,1,18
2012-02-03,14.283330440954686,1,37
2012-02-04,27.1008746779875,2,17
2012-02-05,-3.54433715735,4,5
2012-02-06,6.5989610530375025,1,35
2012-02-07,-4.065808334760936,0,14
2012-02-08,20.49961424677344,4,48
2012-02-09,-3.4796836853109383,6,30
2012-02-10,33.954752213487495,1,29
2012-02-11,1.3588021992265595,1,26
2012-02-12,12.830970429076563,6,5
2012-02-13,17.829319922223437,0,46
2012-02-14,6.970935947964065,0,47
2012-02-15,7.772111568204689,0,39
2012-02-16,-9.4998136995625,1,36
2012-02-17,7.041226157345314,5,36
2012-02-18,14.900028888003124,3,16
2012-02-19,-10.915923887554689,3,32
2012-02-20,0.4478703826734378,1,21
2012-02-21,16.9240995157,1,30
2012-02-22,6.778617035943748,0,33
2012-02-23,20.480641161804687,0,28
2012-02-24,6.622700953068751,4,31
2012-02-25,-0.7417983694124981,2,3
2012-02-26,-9.972542382114062,0,4
2012-02-27,8.59930021565,0,24
2012-02-28,9.27946568117656,3,20
2012-02-29,27.771278576762498,0,29
2012-03-01,-1.762999418118751,0,30
2012-03-02,13.927072243325,0,21
2012-03-03,3.7476698527046874,0,6
2012-03-04,-3.3509611040765606,1,8
2012-03-05,-3.1586017037937477,0,43
2012-03-06,42.82241439903125,0,35
2012-03-07,1.385808075974996,0,62
2012-03-08,16.065175809714063,0,40
2012-03-09,-6.048641330582814,0,12
2012-03-10,18.44782999185,3,6
2012-03-11,9.327905731664062,2,1
2012-03-12,-1.2327603903328122,0,33
2012-03-13,11.978692946559377,1,31
2012-03-14,11.92163746232031,4,21
2012-03-15,45.70106432877969,2,21
2012-03-16,15.158413982374995,3,12
2012-03-17,-14.772371953390625,3,4
2012-03-18,-4.2115129510312475,0,3
2012-03-19,9.370379167623437,4,7
2012-03-20,8.638846905709375,3,19
2012-03-21,17.141857548614063,2,9
2012-03-22,9.227768151504687,7,9
2012-03-23,18.793041563242184,3,17
2012-03-24,-6.859076917093752,0,0
2012-03-25,1.5069167728125024,1,2
2012-03-26,4.9067286557468766,2,16
2012-03-27,14.835655071842186,0,29
2012-03-28,6.943404908265624,3,7
2012-03-29,36.606430400392185,0,0
2012-03-30,-8.981357861125002,3,8
2012-03-31,-9.77544117460156,4,2
2012-04-01,14.1461063194125,0,0
2012-04-02,3.5864369677359367,0,12
2012-04-03,2.7189735327390636,1,10
2012-04-04,14.618292644867187,2,5
2012-04-05,4.704367820117186,3,15
2012-04-06,42.00325974132812,8,2
2012-04-07,-14.506074895845316,0,2
2012-04-08,5.996332680909379,0,0
2012-04-09,-2.3615968272921855,1,8
2012-04-10,-1.8775278513562483,4,16
2012-04-11,4.826291501054688,1,8
2012-04-12,4.124910809348436,2,6
2012-04-13,7.093185601146875,4,3
2012-04-14,1.3765206577140603,6,2
2012-04-15,9.658148915051562,5,1
2012-04-16,0.4203374211046871,4,4
2012-04-17,3.175039757901563,1,7
2012-04-18,5.455825878545314,3,5
2012-04-19,12.972230283682812,0,7
2012-04-20,34.407603958768746,4,8
2012-04-21,-8.669606360278127,6,4
2012-04-22,-7.183472282398434,0,1
2012-04-23,12.567944593906251,0,9
2012-04-24,-0.7548065633484384,1,9
2012-04-25,8.483224078248437,3,18
2012-04-26,3.0066720914843756,0,13
2012-04-27,12.80806864839375,0,10
2012-04-28,-3.6488491035937507,0,0
2012-04-29,-7.168851091884375,0,1
2012-04-30,0.3184291668578134,0,7
2012-05-01,7.297927378004687,2,7
2012-05-02,4.391075217685936,0,10
2012-05-03,27.306294665154688,3,7
2012-05-04,-4.7340739991625025,0,15
2012-05-05,-5.649781427121874,4,0
2012-05-06,-3.6215598952484367,2,0
2012-05-07,6.964432524870313,1,7
2012-05-08,-0.030913753312500347,2,2
2012-05-09,-2.114405737353125,5,4
2012-05-10,3.060375353032812,4,4
2012-05-11,1.403169049406248,0,2
2012-05-12,-2.383476780807813,0,0
2012-05-13,-0.8031128881437497,1,1
2012-05-14,5.6480639067687495,0,7
2012-05-15,17.042667325360938,0,14
2012-05-16,22.62391881134375,1,6
2012-05-17,4.083798795304688,0,8
2012-05-18,10.308647891690626,0,5
2012-05-19,14.320586050525002,0,1
2012-05-20,-10.616997094179688,7,3
2012-05-21,-1.5769857962484348,1,5
2012-05-22,36.32143421940781,3,28
2012-05-23,44.80370225955781,1,10
2012-05-24,-2.3477346476250034,0,22
2012-05-25,6.313050097265627,1,6
